NAME,X,Y,X-scaled,Y-scaled,label,top_level_cell_type,sub_level_cell_type
60373,10766,19014,3229,5705,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60374,2398,19034,719,5711,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60375,17240,19053,5172,5716,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60376,14521,19040,4356,5712,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60377,415,19035,124,5711,8months-disease-replicate_1,OPC,OPC
60378,11018,19050,3305,5715,8months-disease-replicate_1,Inh,Sst
60379,12685,19033,3805,5710,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60380,15665,19028,4699,5709,8months-disease-replicate_1,Inh,Lamp5
60381,855,19034,256,5711,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60382,17894,19028,5368,5709,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60383,13304,19015,3991,5705,8months-disease-replicate_1,SMC,S1
60384,13360,19030,4008,5709,8months-disease-replicate_1,Endo,Endo2
60385,11737,19005,3521,5702,8months-disease-replicate_1,Micro,Micro1
60386,12397,19016,3719,5705,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60387,1837,19020,551,5706,8months-disease-replicate_1,Inh,Vip
60388,11393,19014,3417,5705,8months-disease-replicate_1,Astro,Astro1
60389,13691,19005,4107,5702,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60390,8887,19002,2666,5701,8months-disease-replicate_1,Oligo,Oligo1
60391,5581,19011,1674,5704,8months-disease-replicate_1,Oligo,Oligo2
60392,15433,19006,4629,5702,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60393,5929,18989,1778,5697,8months-disease-replicate_1,Inh,Pvalb
60394,139,18979,41,5694,8months-disease-replicate_1,Inh,Cnr1
60395,1009,18984,302,5696,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60396,3415,18992,1024,5698,8months-disease-replicate_1,Oligo,Oligo1
60397,11116,18982,3334,5695,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60398,1687,18978,506,5694,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60399,574,18973,172,5692,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60400,9919,18976,2975,5693,8months-disease-replicate_1,Micro,Micro3
60401,18641,18980,5592,5694,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60402,12791,18980,3837,5694,8months-disease-replicate_1,Oligo,Oligo1
60403,4474,18974,1342,5693,8months-disease-replicate_1,SMC,S2
60404,17435,18967,5230,5690,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60405,7947,18968,2384,5691,8months-disease-replicate_1,Endo,Endo1
60406,14407,18981,4322,5695,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60407,1191,18981,357,5695,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60408,17278,18959,5183,5688,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60409,12151,18960,3645,5688,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60410,5707,18969,1712,5691,8months-disease-replicate_1,Endo,Endo1
60412,12575,18959,3772,5688,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60413,6176,18938,1852,5682,8months-disease-replicate_1,Oligo,Oligo1
60414,3706,18944,1111,5684,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60415,1424,18946,427,5684,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60416,17868,18938,5360,5682,8months-disease-replicate_1,Micro,Micro2
60417,10282,18937,3084,5681,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60418,938,18936,281,5681,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60419,15415,18929,4624,5679,8months-disease-replicate_1,Oligo,Oligo1
60420,1864,18928,559,5679,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60421,2383,18941,714,5683,8months-disease-replicate_1,Endo,Endo1
60422,4890,18903,1467,5671,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60423,9759,18940,2927,5682,8months-disease-replicate_1,Micro,Micro3
60424,4790,18932,1437,5680,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60425,13626,18913,4087,5674,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60426,6085,18923,1825,5677,8months-disease-replicate_1,Micro,Micro2
60427,5189,18932,1556,5680,8months-disease-replicate_1,OPC,OPC
60428,1079,18906,323,5672,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60429,12734,18906,3820,5672,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60430,5586,18907,1675,5672,8months-disease-replicate_1,Oligo,Oligo1
60431,819,18917,245,5675,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60432,14757,18905,4427,5672,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60433,16797,18882,5039,5665,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60434,14653,18899,4395,5670,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60435,13522,18898,4056,5670,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60436,5673,18892,1701,5668,8months-disease-replicate_1,Astro,Astro2
60437,5265,18891,1579,5668,8months-disease-replicate_1,OPC,OPC
60438,17050,18890,5115,5667,8months-disease-replicate_1,Micro,Micro3
60439,7443,18889,2232,5667,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
60440,13927,18901,4178,5671,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60441,4593,18864,1377,5660,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60442,11687,18866,3506,5660,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60443,2330,18879,699,5664,8months-disease-replicate_1,Endo,Endo1
60444,11119,18869,3335,5661,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60445,685,18873,205,5662,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60446,1300,18880,390,5664,8months-disease-replicate_1,Astro,Astro2
60447,10842,18883,3252,5665,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60448,465,18873,139,5662,8months-disease-replicate_1,Astro,Astro1
60449,10633,18866,3189,5660,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60450,12575,18875,3772,5663,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60451,8490,18873,2547,5662,8months-disease-replicate_1,Astro,Astro3
60452,1608,18864,482,5660,8months-disease-replicate_1,Endo,Endo3
60453,9526,18864,2857,5660,8months-disease-replicate_1,Endo,Endo1
60454,4306,18849,1291,5655,8months-disease-replicate_1,Astro,Astro1
60455,2214,18859,664,5658,8months-disease-replicate_1,Oligo,Oligo1
60456,8965,18844,2689,5654,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60457,16912,18857,5073,5657,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60458,19496,18859,5848,5658,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60459,8741,18851,2622,5656,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60460,859,18837,257,5651,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60461,6526,18841,1957,5653,8months-disease-replicate_1,Astro,Astro1
60462,3340,18844,1002,5654,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60463,14407,18834,4322,5651,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60464,3488,18837,1046,5651,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60465,1463,18828,438,5649,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60466,3582,18830,1074,5649,8months-disease-replicate_1,Oligo,Oligo1
60467,8439,18817,2531,5645,8months-disease-replicate_1,Astro,Astro3
60469,2661,18832,798,5650,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60470,2334,18802,700,5641,8months-disease-replicate_1,Endo,Endo2
60471,1788,18808,536,5643,8months-disease-replicate_1,SMC,S1
60472,1295,18801,388,5641,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60473,9132,18777,2739,5633,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
60474,2747,18800,824,5640,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60475,10255,18813,3076,5644,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60476,16191,18795,4857,5639,8months-disease-replicate_1,Endo,Endo1
60477,15648,18793,4694,5638,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60478,18624,18790,5587,5637,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60479,2931,18797,879,5639,8months-disease-replicate_1,Astro,Astro2
60480,17819,18802,5345,5641,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60481,18352,18780,5505,5634,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60482,1562,18783,468,5635,8months-disease-replicate_1,Micro,Micro1
60484,2590,18794,777,5639,8months-disease-replicate_1,Inh,Sst
60486,9740,18783,2922,5635,8months-disease-replicate_1,Micro,Micro3
60487,13016,18782,3904,5635,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60488,13711,18777,4113,5633,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60489,1120,18775,336,5633,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60490,6065,18785,1819,5636,8months-disease-replicate_1,Inh,Cnr1
60491,6410,18769,1923,5631,8months-disease-replicate_1,OPC,OPC
60492,12353,18764,3705,5630,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60493,8749,18769,2624,5631,8months-disease-replicate_1,SMC,S2
60495,9318,18770,2795,5631,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60496,7261,18774,2178,5633,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60497,17264,18765,5179,5630,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60498,13879,18760,4163,5628,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60499,869,18751,260,5626,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60500,4665,18696,1399,5609,8months-disease-replicate_1,Oligo,Oligo1
60501,13552,18735,4065,5621,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60502,11243,18765,3372,5630,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60503,14870,18754,4461,5627,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60504,2842,18751,852,5626,8months-disease-replicate_1,Astro,Astro1
60505,4328,18730,1298,5619,8months-disease-replicate_1,Endo,Endo1
60506,14141,18771,4242,5632,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60507,14983,18735,4494,5621,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60508,4967,18757,1490,5627,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60509,19361,18717,5808,5615,8months-disease-replicate_1,Endo,Endo3
60510,14769,18734,4430,5621,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60512,10915,18731,3274,5620,8months-disease-replicate_1,Inh,Sst
60513,17939,18733,5381,5620,8months-disease-replicate_1,Inh,Pvalb_Nog
60514,1827,18727,548,5618,8months-disease-replicate_1,Oligo,Oligo1
60515,2698,18709,809,5613,8months-disease-replicate_1,Inh,Sst
60516,18303,18719,5490,5616,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60517,8796,18722,2638,5617,8months-disease-replicate_1,SMC,S2
60518,14463,18727,4338,5618,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60519,1298,18715,389,5615,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60520,10237,18707,3071,5612,8months-disease-replicate_1,Micro,Micro3
60521,1028,18717,308,5615,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60522,17616,18701,5284,5611,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60523,10532,18714,3159,5615,8months-disease-replicate_1,Inh,Pvalb
60524,13646,18689,4093,5607,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60525,303,18692,90,5608,8months-disease-replicate_1,Oligo,Oligo1
60526,15882,18701,4764,5611,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60527,8523,18679,2556,5604,8months-disease-replicate_1,Inh,Pvalb_Nog
60528,932,18684,279,5606,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60529,2872,18687,861,5606,8months-disease-replicate_1,Astro,Astro1
60530,6461,18667,1938,5600,8months-disease-replicate_1,Inh,Vip
60531,11163,18691,3348,5608,8months-disease-replicate_1,Endo,Endo2
60532,19424,18671,5827,5602,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60533,16214,18663,4864,5599,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60534,8730,18671,2619,5602,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
60535,7319,18667,2195,5600,8months-disease-replicate_1,Oligo,Oligo1
60536,738,18664,221,5600,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60537,2050,18664,615,5600,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60538,8343,18665,2502,5600,8months-disease-replicate_1,Micro,Micro3
60540,18975,18647,5692,5594,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60541,8635,18645,2590,5594,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60542,1386,18647,415,5594,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60543,4435,18664,1330,5600,8months-disease-replicate_1,Inh,Pvalb
60544,14246,18646,4273,5594,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60545,13432,18648,4029,5595,8months-disease-replicate_1,Astro,Astro1
60546,10524,18628,3157,5589,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60547,3058,18645,917,5594,8months-disease-replicate_1,Micro,Micro3
60548,14660,18637,4398,5591,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60549,12811,18636,3843,5591,8months-disease-replicate_1,Micro,Micro1
60550,14912,18643,4473,5593,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60551,15169,18629,4550,5589,8months-disease-replicate_1,Astro,Astro1
60552,11181,18625,3354,5588,8months-disease-replicate_1,Micro,Micro1
60553,10161,18629,3048,5589,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
60554,11896,18622,3568,5587,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60555,15995,18618,4798,5586,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60556,18861,18614,5658,5585,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60557,8956,18620,2686,5586,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60558,2403,18614,720,5585,8months-disease-replicate_1,Astro,Astro2
60559,14593,18602,4377,5581,8months-disease-replicate_1,Micro,Micro1
60560,11273,18621,3381,5587,8months-disease-replicate_1,Oligo,Oligo1
60561,4236,18606,1270,5582,8months-disease-replicate_1,Micro,Micro1
60562,1191,18607,357,5582,8months-disease-replicate_1,Inh,Lamp5
60563,2500,18589,750,5577,8months-disease-replicate_1,Astro,Astro2
60564,5188,18602,1556,5581,8months-disease-replicate_1,Oligo,Oligo1
60565,14998,18591,4499,5578,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60566,12747,18596,3824,5579,8months-disease-replicate_1,Astro,Astro1
60567,1021,18590,306,5577,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60568,2727,18585,818,5576,8months-disease-replicate_1,Micro,Micro1
60569,9310,18605,2793,5582,8months-disease-replicate_1,Endo,Endo2
60570,6174,18571,1852,5572,8months-disease-replicate_1,OPC,OPC
60571,8338,18571,2501,5572,8months-disease-replicate_1,Micro,Micro3
60572,13963,18577,4188,5573,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60573,13645,18572,4093,5572,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60574,18019,18581,5405,5575,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60575,1326,18568,397,5571,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60577,5657,18571,1697,5572,8months-disease-replicate_1,Micro,Micro1
60578,16533,18551,4959,5566,8months-disease-replicate_1,Astro,Astro1
60579,5047,18509,1514,5553,8months-disease-replicate_1,Endo,Endo1
60580,803,18571,240,5572,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60581,13067,18532,3920,5560,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60582,15232,18557,4569,5567,8months-disease-replicate_1,Endo,Endo1
60583,12359,18551,3707,5566,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60584,17437,18557,5231,5567,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60585,162,18550,48,5565,8months-disease-replicate_1,SMC,S1
60586,12834,18553,3850,5566,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60587,18346,18555,5503,5567,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60588,5805,18545,1741,5564,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60589,10164,18541,3049,5563,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60590,14218,18531,4265,5560,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60591,17182,18537,5154,5561,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60592,15584,18525,4675,5558,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60593,1232,18524,369,5558,8months-disease-replicate_1,Oligo,Oligo1
60594,1610,18525,483,5558,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60595,5192,18519,1557,5556,8months-disease-replicate_1,Oligo,Oligo1
60597,1791,18521,537,5557,8months-disease-replicate_1,Astro,Astro2
60598,3748,18519,1124,5556,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60599,10574,18530,3172,5559,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60600,18647,18509,5594,5553,8months-disease-replicate_1,OPC,OPC
60601,8189,18519,2456,5556,8months-disease-replicate_1,Endo,Endo1
60602,12753,18461,3825,5539,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
60603,2148,18516,644,5555,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60604,17753,18507,5325,5552,8months-disease-replicate_1,Endo,Endo1
60605,19379,18510,5813,5553,8months-disease-replicate_1,Oligo,Oligo1
60606,8110,18509,2433,5553,8months-disease-replicate_1,SMC,S1
60607,1121,18506,336,5552,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60608,18556,18504,5566,5552,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60609,4317,18487,1295,5546,8months-disease-replicate_1,Endo,Endo1
60610,2760,18488,828,5547,8months-disease-replicate_1,Micro,Micro1
60611,3881,18502,1164,5551,8months-disease-replicate_1,Micro,Micro1
60612,9008,18504,2702,5552,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60613,14461,18497,4338,5549,8months-disease-replicate_1,Inh,Pvalb
60614,16344,18506,4903,5552,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
60615,14734,18491,4420,5548,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60616,878,18487,263,5546,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60617,17098,18496,5129,5549,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60618,15798,18487,4739,5546,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60619,11725,18471,3517,5542,8months-disease-replicate_1,Endo,Endo3
60620,4073,18477,1221,5543,8months-disease-replicate_1,Astro,Astro1
60621,500,18484,150,5546,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60622,8907,18477,2672,5543,8months-disease-replicate_1,Micro,Micro1
60623,5989,18468,1796,5541,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60624,11129,18453,3338,5536,8months-disease-replicate_1,Oligo,Oligo1
60625,14586,18465,4375,5540,8months-disease-replicate_1,Oligo,Oligo3
60626,1031,18455,309,5537,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60627,1369,18469,410,5541,8months-disease-replicate_1,Inh,Vip
60628,15027,18469,4508,5541,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60629,13437,18470,4031,5541,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60630,15309,18447,4592,5534,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60632,1715,18435,514,5531,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60633,10021,18452,3006,5536,8months-disease-replicate_1,Micro,Micro3
60634,647,18444,194,5534,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60636,15122,18448,4536,5535,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60637,3288,18453,986,5536,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60638,15662,18435,4698,5531,8months-disease-replicate_1,Inh,Vip
60639,3856,18433,1156,5530,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60640,2323,18437,696,5531,8months-disease-replicate_1,Inh,Pvalb_Nog
60641,17167,18428,5150,5529,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60642,16374,18428,4912,5529,8months-disease-replicate_1,Micro,Micro1
60643,11801,18418,3540,5526,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
60644,17015,18417,5104,5525,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60645,14858,18423,4457,5527,8months-disease-replicate_1,Inh,Pvalb
60646,1477,18432,443,5530,8months-disease-replicate_1,Inh,Lamp5
60647,1915,18407,574,5522,8months-disease-replicate_1,Endo,Endo1
60648,15507,18410,4652,5523,8months-disease-replicate_1,Astro,Astro1
60649,17309,18396,5192,5519,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60650,17722,18417,5316,5525,8months-disease-replicate_1,Inh,Lamp5
60651,8538,18392,2561,5518,8months-disease-replicate_1,Inh,Pvalb
60652,17575,18402,5272,5521,8months-disease-replicate_1,Astro,Astro1
60653,19185,18393,5755,5518,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60654,831,18406,249,5522,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60655,8642,18390,2592,5517,8months-disease-replicate_1,Inh,Pvalb
60656,13240,18402,3972,5521,8months-disease-replicate_1,OPC,OPC
60657,13576,18395,4072,5519,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60658,497,18387,149,5516,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60659,6091,18392,1827,5518,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60660,18603,18390,5580,5517,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60661,3428,18391,1028,5518,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60662,14306,18393,4291,5518,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60663,12222,18351,3666,5506,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60664,13459,18380,4037,5514,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60665,4267,18378,1280,5514,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60666,16763,18374,5028,5513,8months-disease-replicate_1,CA2,CA2-Ex
60667,1324,18370,397,5511,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60669,11459,18367,3437,5510,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60670,11943,18368,3582,5511,8months-disease-replicate_1,Inh,Pvalb
60671,1593,18377,477,5513,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60672,6315,18378,1894,5514,8months-disease-replicate_1,Astro,Astro1
60673,960,18357,288,5507,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60674,10848,18329,3254,5499,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60675,16110,18343,4833,5503,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60676,418,18352,125,5506,8months-disease-replicate_1,Inh,Cnr1
60677,15020,18343,4506,5503,8months-disease-replicate_1,Inh,Pvalb
60678,14060,18347,4218,5504,8months-disease-replicate_1,Oligo,Oligo1
60679,17783,18343,5334,5503,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60680,18518,18333,5555,5500,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60681,4958,18342,1487,5503,8months-disease-replicate_1,Endo,Endo1
60682,15327,18339,4598,5502,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60683,7984,18340,2395,5502,8months-disease-replicate_1,Micro,Micro3
60684,18203,18336,5460,5501,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60685,15471,18321,4641,5497,8months-disease-replicate_1,Inh,Sst
60686,1492,18319,447,5496,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60687,2267,18314,680,5495,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60688,5181,18355,1554,5507,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60689,1133,18326,339,5498,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60690,797,18312,239,5494,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60691,6402,18321,1920,5497,8months-disease-replicate_1,Endo,Endo1
60692,16005,18315,4801,5495,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60693,16545,18338,4963,5502,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60694,13286,18317,3985,5495,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60695,13794,18314,4138,5495,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60696,14501,18312,4350,5494,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60697,11600,18308,3480,5493,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60698,14126,18309,4237,5493,8months-disease-replicate_1,Endo,Endo1
60699,2737,18325,821,5498,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60700,15738,18312,4721,5494,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60701,16464,18316,4939,5495,8months-disease-replicate_1,Endo,Endo1
60702,4863,18307,1458,5492,8months-disease-replicate_1,Micro,Micro3
60703,1764,18298,529,5490,8months-disease-replicate_1,Micro,Micro3
60704,5295,18284,1588,5486,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60705,8258,18280,2477,5484,8months-disease-replicate_1,Inh,Pvalb
60706,16720,18273,5016,5482,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60707,6005,18277,1801,5483,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60708,2351,18267,705,5480,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60709,7309,18275,2192,5483,8months-disease-replicate_1,Endo,Endo1
60710,2868,18262,860,5479,8months-disease-replicate_1,Endo,Endo1
60711,913,18261,273,5479,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60712,7742,18266,2322,5480,8months-disease-replicate_1,Endo,Endo1
60713,9667,18262,2900,5479,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60714,5113,18247,1533,5474,8months-disease-replicate_1,OPC,OPC
60715,19430,18261,5829,5479,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60717,3535,18251,1060,5476,8months-disease-replicate_1,Astro,Astro1
60718,9113,18256,2733,5477,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60719,3278,18253,983,5476,8months-disease-replicate_1,Micro,Micro1
60720,13246,18249,3973,5475,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60721,18023,18255,5406,5477,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60722,10544,18256,3163,5477,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60723,10256,18258,3076,5478,8months-disease-replicate_1,Micro,Micro3
60724,1022,18252,306,5476,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60725,1658,18240,497,5472,8months-disease-replicate_1,CTX-Ex,CTX-Ex2
60726,11175,18250,3352,5475,8months-disease-replicate_1,CTX-Ex,CTX-Ex4
60727,6076,18242,1822,5473,8months-disease-replicate_1,CTX-Ex,CTX-Ex1
60728,8414,18253,2524,5476,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60729,12220,18233,3666,5470,8months-disease-replicate_1,CTX-Ex,CTX-Ex3
60730,2456,18229,736,5469,8months-disease-replicate_1,Endo,Endo2
