NAME,X,Y,X-scaled,Y-scaled,label,top_level_cell_type,sub_level_cell_type
70228,17497,5052,5250,1515,8months-disease-replicate_2,Oligo,Oligo1
70229,16260,5060,4878,1518,8months-disease-replicate_2,Astro,Astro1
70230,3414,5064,1025,1519,8months-disease-replicate_2,Endo,Endo2
70231,18945,5055,5684,1516,8months-disease-replicate_2,Micro,Micro2
70232,19218,5077,5766,1523,8months-disease-replicate_2,CA2,CA2-Ex
70233,19103,5098,5731,1529,8months-disease-replicate_2,CA3,CA3-Ex
70234,6409,5081,1923,1524,8months-disease-replicate_2,Astro,Astro2
70235,18468,5110,5541,1533,8months-disease-replicate_2,CA3,CA3-Ex
70236,7623,5081,2287,1524,8months-disease-replicate_2,Endo,Endo2
70237,18606,5120,5582,1536,8months-disease-replicate_2,CA2,CA2-Ex
70238,11449,5104,3435,1531,8months-disease-replicate_2,Endo,Endo1
70240,11766,5108,3530,1532,8months-disease-replicate_2,Astro,Astro1
70241,18077,5112,5424,1533,8months-disease-replicate_2,CA2,CA2-Ex
70242,19034,5143,5711,1542,8months-disease-replicate_2,CA2,CA2-Ex
70243,17971,5127,5392,1538,8months-disease-replicate_2,Endo,Endo3
70245,3786,5161,1136,1548,8months-disease-replicate_2,OPC,OPC
70246,8547,5162,2565,1548,8months-disease-replicate_2,Astro,Astro2
70247,13388,5168,4017,1550,8months-disease-replicate_2,Astro,Astro2
70248,18213,5146,5464,1543,8months-disease-replicate_2,CA3,CA3-Ex
70249,7983,5168,2395,1550,8months-disease-replicate_2,Micro,Micro1
70250,18845,5176,5654,1552,8months-disease-replicate_2,SMC,S2
70251,18370,5176,5511,1552,8months-disease-replicate_2,CA3,CA3-Ex
70253,17198,5191,5160,1557,8months-disease-replicate_2,OPC,OPC
70254,12234,5214,3671,1564,8months-disease-replicate_2,Inh,Cnr1
70255,2312,5205,694,1561,8months-disease-replicate_2,Micro,Micro1
70256,18754,5186,5627,1555,8months-disease-replicate_2,CA2,CA2-Ex
70257,10339,5208,3102,1562,8months-disease-replicate_2,Micro,Micro1
70258,3745,5224,1124,1567,8months-disease-replicate_2,OPC,OPC
70259,14210,5231,4263,1569,8months-disease-replicate_2,OPC,OPC
70260,3543,5229,1063,1568,8months-disease-replicate_2,Astro,Astro2
70261,18667,5247,5601,1574,8months-disease-replicate_2,CA3,CA3-Ex
70262,18109,5264,5433,1579,8months-disease-replicate_2,CA2,CA2-Ex
70263,7570,5254,2271,1576,8months-disease-replicate_2,Micro,Micro3
70264,4198,5258,1260,1577,8months-disease-replicate_2,Astro,Astro2
70265,18801,5302,5641,1590,8months-disease-replicate_2,CA2,CA2-Ex
70266,12916,5274,3875,1582,8months-disease-replicate_2,Astro,Astro2
70267,16476,5297,4943,1589,8months-disease-replicate_2,Oligo,Oligo1
70270,17626,5308,5288,1592,8months-disease-replicate_2,CA2,CA2-Ex
70271,17892,5309,5368,1592,8months-disease-replicate_2,CA3,CA3-Ex
70272,14191,5312,4258,1593,8months-disease-replicate_2,Astro,Astro1
70273,18408,5311,5523,1593,8months-disease-replicate_2,CA2,CA2-Ex
70274,1218,5318,366,1595,8months-disease-replicate_2,Astro,Astro2
70275,10890,5312,3267,1593,8months-disease-replicate_2,Micro,Micro1
70276,9638,5323,2892,1596,8months-disease-replicate_2,Inh,Lamp5
70277,18245,5302,5474,1590,8months-disease-replicate_2,CA2,CA2-Ex
70278,3051,5330,916,1599,8months-disease-replicate_2,Astro,Astro2
70279,12517,5337,3756,1601,8months-disease-replicate_2,Astro,Astro2
70281,19278,5339,5784,1601,8months-disease-replicate_2,DG,DG
70282,18943,5375,5683,1612,8months-disease-replicate_2,Inh,Lamp5
70283,18020,5367,5406,1610,8months-disease-replicate_2,CA2,CA2-Ex
70284,17613,5363,5284,1608,8months-disease-replicate_2,CA2,CA2-Ex
70285,5217,5354,1566,1606,8months-disease-replicate_2,Astro,Astro1
70286,11663,5372,3499,1611,8months-disease-replicate_2,Astro,Astro1
70287,18550,5360,5565,1608,8months-disease-replicate_2,CA2,CA2-Ex
70288,18264,5389,5480,1616,8months-disease-replicate_2,CA2,CA2-Ex
70289,5824,5399,1748,1619,8months-disease-replicate_2,SMC,S5
70290,12667,5385,3801,1615,8months-disease-replicate_2,Inh,Cnr1
70291,14863,5393,4459,1617,8months-disease-replicate_2,Oligo,Oligo1
70293,7751,5400,2326,1620,8months-disease-replicate_2,Astro,Astro1
70294,6203,5401,1861,1620,8months-disease-replicate_2,Endo,Endo1
70295,18097,5412,5430,1623,8months-disease-replicate_2,CA2,CA2-Ex
70296,4373,5410,1312,1623,8months-disease-replicate_2,Astro,Astro2
70297,6792,5416,2038,1624,8months-disease-replicate_2,SMC,S1
70298,4970,5416,1491,1624,8months-disease-replicate_2,Endo,Endo2
70299,7669,5434,2301,1630,8months-disease-replicate_2,Endo,Endo1
70300,6052,5431,1816,1629,8months-disease-replicate_2,SMC,S1
70301,6672,5433,2002,1629,8months-disease-replicate_2,Endo,Endo2
70302,1825,5440,548,1632,8months-disease-replicate_2,Astro,Astro1
70303,665,5435,200,1630,8months-disease-replicate_2,Endo,Endo1
70304,18213,5466,5464,1639,8months-disease-replicate_2,CA3,CA3-Ex
70305,2418,5454,726,1636,8months-disease-replicate_2,Micro,Micro3
70306,6125,5467,1838,1640,8months-disease-replicate_2,Astro,Astro2
70307,18445,5453,5534,1635,8months-disease-replicate_2,CA2,CA2-Ex
70308,5792,5463,1738,1638,8months-disease-replicate_2,SMC,S5
70310,17949,5483,5385,1644,8months-disease-replicate_2,CA2,CA2-Ex
70311,12288,5475,3687,1642,8months-disease-replicate_2,Endo,Endo2
70314,11260,5507,3378,1652,8months-disease-replicate_2,Astro,Astro2
70315,13542,5519,4063,1655,8months-disease-replicate_2,Astro,Astro1
70316,16137,5518,4842,1655,8months-disease-replicate_2,Inh,Sst
70317,4655,5524,1397,1657,8months-disease-replicate_2,Endo,Endo1
70318,1406,5528,422,1658,8months-disease-replicate_2,Oligo,Oligo1
70319,18517,5528,5556,1658,8months-disease-replicate_2,Endo,Endo1
70320,5181,5538,1555,1661,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
70321,18001,5575,5401,1672,8months-disease-replicate_2,CA2,CA2-Ex
70322,7767,5527,2331,1658,8months-disease-replicate_2,Astro,Astro2
70323,96,5575,29,1672,8months-disease-replicate_2,Astro,Astro1
70324,19113,5571,5734,1671,8months-disease-replicate_2,Oligo,Oligo1
70325,17880,5607,5364,1682,8months-disease-replicate_2,CA2,CA2-Ex
70326,13565,5584,4070,1675,8months-disease-replicate_2,Astro,Astro1
70327,18132,5589,5440,1676,8months-disease-replicate_2,CA2,CA2-Ex
70328,18303,5607,5491,1682,8months-disease-replicate_2,CA2,CA2-Ex
70329,3639,5597,1092,1679,8months-disease-replicate_2,Endo,Endo1
70331,14985,5605,4496,1681,8months-disease-replicate_2,OPC,OPC
70332,5435,5617,1631,1685,8months-disease-replicate_2,Astro,Astro3
70333,9988,5654,2997,1696,8months-disease-replicate_2,Endo,Endo1
70334,4255,5644,1277,1693,8months-disease-replicate_2,Endo,Endo1
70335,2818,5650,846,1695,8months-disease-replicate_2,Astro,Astro2
70336,7586,5625,2276,1687,8months-disease-replicate_2,Oligo,Oligo1
70337,14977,5664,4494,1699,8months-disease-replicate_2,OPC,OPC
70339,13687,5661,4107,1698,8months-disease-replicate_2,Micro,Micro1
70340,18562,5702,5569,1710,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
70341,18765,5683,5630,1704,8months-disease-replicate_2,CA2,CA2-Ex
70342,12802,5682,3841,1704,8months-disease-replicate_2,Oligo,Oligo1
70343,4446,5702,1334,1710,8months-disease-replicate_2,Astro,Astro1
70344,14277,5704,4284,1711,8months-disease-replicate_2,Oligo,Oligo1
70345,18231,5706,5470,1711,8months-disease-replicate_2,CA2,CA2-Ex
70346,6267,5713,1881,1713,8months-disease-replicate_2,Micro,Micro3
70347,9892,5718,2968,1715,8months-disease-replicate_2,SMC,S1
70348,1927,5724,579,1717,8months-disease-replicate_2,Endo,Endo1
70349,4690,5729,1407,1718,8months-disease-replicate_2,OPC,OPC
70350,18040,5731,5412,1719,8months-disease-replicate_2,CA2,CA2-Ex
70351,18948,5738,5685,1721,8months-disease-replicate_2,CA3,CA3-Ex
70352,5814,5730,1745,1719,8months-disease-replicate_2,SMC,S5
70353,8857,5737,2658,1721,8months-disease-replicate_2,Astro,Astro3
70354,13975,5748,4193,1724,8months-disease-replicate_2,Oligo,Oligo1
70355,4028,5752,1209,1725,8months-disease-replicate_2,Endo,Endo1
70356,18415,5776,5525,1732,8months-disease-replicate_2,CA3,CA3-Ex
70357,6381,5743,1915,1722,8months-disease-replicate_2,Oligo,Oligo1
70358,18505,5767,5552,1730,8months-disease-replicate_2,CA3,CA3-Ex
70359,17869,5768,5361,1730,8months-disease-replicate_2,CA2,CA2-Ex
70360,8918,5751,2676,1725,8months-disease-replicate_2,Micro,Micro1
70362,14265,5760,4280,1728,8months-disease-replicate_2,Micro,Micro1
70363,9834,5772,2951,1731,8months-disease-replicate_2,Endo,Endo3
70364,18844,5777,5654,1733,8months-disease-replicate_2,CA2,CA2-Ex
70365,9276,5811,2783,1743,8months-disease-replicate_2,Astro,Astro3
70366,17658,5776,5298,1732,8months-disease-replicate_2,Inh,Pvalb
70368,6769,5777,2031,1733,8months-disease-replicate_2,Astro,Astro1
70369,6628,5782,1989,1734,8months-disease-replicate_2,Endo,Endo2
70370,18299,5784,5490,1735,8months-disease-replicate_2,CA2,CA2-Ex
70371,9340,5813,2802,1743,8months-disease-replicate_2,Astro,Astro2
70372,16795,5793,5039,1737,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
70373,6394,5802,1919,1740,8months-disease-replicate_2,Astro,Astro1
70374,1873,5808,562,1742,8months-disease-replicate_2,Inh,Lamp5
70375,14518,5809,4356,1742,8months-disease-replicate_2,Astro,Astro1
70376,13224,5806,3968,1741,8months-disease-replicate_2,Micro,Micro2
70378,14281,5823,4285,1746,8months-disease-replicate_2,Endo,Endo2
70379,5305,5827,1592,1748,8months-disease-replicate_2,Oligo,Oligo1
70381,201,5828,61,1748,8months-disease-replicate_2,Astro,Astro2
70382,7799,5848,2340,1754,8months-disease-replicate_2,Astro,Astro1
70383,8448,5848,2535,1754,8months-disease-replicate_2,Endo,Endo1
70384,13537,5844,4062,1753,8months-disease-replicate_2,Endo,Endo2
70385,8319,5854,2496,1756,8months-disease-replicate_2,Astro,Astro1
70386,18217,5834,5466,1750,8months-disease-replicate_2,CA2,CA2-Ex
70387,8913,5842,2674,1752,8months-disease-replicate_2,Micro,Micro1
70388,18093,5844,5428,1753,8months-disease-replicate_2,CA2,CA2-Ex
70389,14691,5851,4408,1755,8months-disease-replicate_2,Micro,Micro1
70390,6764,5846,2030,1753,8months-disease-replicate_2,Oligo,Oligo1
70393,11624,5886,3488,1765,8months-disease-replicate_2,Inh,Lamp5
70394,15905,5873,4772,1761,8months-disease-replicate_2,Oligo,Oligo1
70395,13470,5881,4041,1764,8months-disease-replicate_2,Astro,Astro1
70396,12975,5866,3893,1759,8months-disease-replicate_2,Astro,Astro1
70397,5225,5888,1568,1766,8months-disease-replicate_2,OPC,OPC
70398,18747,5883,5625,1764,8months-disease-replicate_2,CA2,CA2-Ex
70399,2285,5895,686,1768,8months-disease-replicate_2,Micro,Micro2
70400,1634,5878,491,1763,8months-disease-replicate_2,SMC,S3
70401,13637,5895,4092,1768,8months-disease-replicate_2,SMC,S1
70402,18648,5880,5595,1764,8months-disease-replicate_2,CA3,CA3-Ex
70403,2574,5895,773,1768,8months-disease-replicate_2,Endo,Endo1
70404,18239,5918,5472,1775,8months-disease-replicate_2,CA1,CA1-Ex
70405,1564,5899,470,1769,8months-disease-replicate_2,Astro,Astro2
70406,1240,5924,372,1777,8months-disease-replicate_2,Micro,Micro3
70407,17098,5882,5130,1764,8months-disease-replicate_2,Astro,Astro1
70408,18324,5931,5498,1779,8months-disease-replicate_2,CA2,CA2-Ex
70410,18130,5956,5439,1786,8months-disease-replicate_2,CA2,CA2-Ex
70411,18901,5929,5671,1778,8months-disease-replicate_2,CA2,CA2-Ex
70413,17798,5959,5340,1787,8months-disease-replicate_2,CA2,CA2-Ex
70414,1884,5947,566,1784,8months-disease-replicate_2,Astro,Astro1
70415,5301,5957,1591,1787,8months-disease-replicate_2,Micro,Micro2
70416,15759,5960,4728,1788,8months-disease-replicate_2,Astro,Astro1
70417,2544,5964,764,1789,8months-disease-replicate_2,SMC,S5
70418,3875,5965,1163,1789,8months-disease-replicate_2,Endo,Endo3
70419,5133,5953,1540,1785,8months-disease-replicate_2,Endo,Endo3
70420,1807,5971,543,1791,8months-disease-replicate_2,Astro,Astro1
70421,12681,5980,3805,1794,8months-disease-replicate_2,Inh,Lamp5
70422,4069,5990,1221,1797,8months-disease-replicate_2,Astro,Astro2
70423,15957,5993,4788,1797,8months-disease-replicate_2,Inh,Lamp5
70424,12532,5994,3760,1798,8months-disease-replicate_2,Astro,Astro2
70425,1447,6023,435,1806,8months-disease-replicate_2,Endo,Endo1
70426,12481,6004,3745,1801,8months-disease-replicate_2,Astro,Astro2
70427,18696,6018,5609,1805,8months-disease-replicate_2,Inh,Pvalb
70428,18600,6023,5580,1806,8months-disease-replicate_2,Inh,Lamp5
70430,2311,6018,694,1805,8months-disease-replicate_2,Micro,Micro2
70431,18529,6018,5559,1805,8months-disease-replicate_2,CA2,CA2-Ex
70432,4934,6034,1481,1810,8months-disease-replicate_2,Oligo,Oligo1
70433,5454,6013,1637,1803,8months-disease-replicate_2,Astro,Astro1
70434,2531,6032,760,1809,8months-disease-replicate_2,SMC,S3
70435,18312,6037,5494,1811,8months-disease-replicate_2,CA2,CA2-Ex
70436,11992,6043,3598,1812,8months-disease-replicate_2,Endo,Endo2
70437,19508,6044,5853,1813,8months-disease-replicate_2,Astro,Astro2
70438,2446,6040,734,1812,8months-disease-replicate_2,Astro,Astro2
70439,11582,6040,3475,1812,8months-disease-replicate_2,Micro,Micro1
70440,19188,6051,5757,1815,8months-disease-replicate_2,Endo,Endo1
70442,9253,6065,2776,1819,8months-disease-replicate_2,SMC,S1
70443,364,6064,110,1819,8months-disease-replicate_2,Astro,Astro1
70444,10975,6039,3293,1811,8months-disease-replicate_2,OPC,OPC
70445,4764,6074,1430,1822,8months-disease-replicate_2,Endo,Endo1
70446,18503,6085,5551,1825,8months-disease-replicate_2,CA2,CA2-Ex
70447,18242,6067,5473,1820,8months-disease-replicate_2,CA2,CA2-Ex
70449,15689,6097,4707,1829,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
70450,17304,6096,5192,1828,8months-disease-replicate_2,OPC,OPC
70451,4810,6106,1443,1831,8months-disease-replicate_2,Astro,Astro3
70452,93,6112,28,1833,8months-disease-replicate_2,Astro,Astro2
70453,17805,6106,5342,1831,8months-disease-replicate_2,CA2,CA2-Ex
70454,4862,6101,1459,1830,8months-disease-replicate_2,Astro,Astro3
70455,17624,6073,5288,1821,8months-disease-replicate_2,CA2,CA2-Ex
70456,11136,6117,3341,1835,8months-disease-replicate_2,Astro,Astro2
70457,18145,6125,5444,1837,8months-disease-replicate_2,CA2,CA2-Ex
70458,2502,6126,751,1837,8months-disease-replicate_2,Oligo,Oligo1
70459,16436,6131,4931,1839,8months-disease-replicate_2,OPC,OPC
70461,18792,6130,5638,1839,8months-disease-replicate_2,Inh,Pvalb
70462,17534,6126,5261,1837,8months-disease-replicate_2,CA2,CA2-Ex
70463,17426,6178,5228,1853,8months-disease-replicate_2,CA2,CA2-Ex
70465,1095,6158,329,1847,8months-disease-replicate_2,Astro,Astro1
70466,1527,6154,459,1846,8months-disease-replicate_2,Endo,Endo1
70467,18319,6148,5496,1844,8months-disease-replicate_2,CA2,CA2-Ex
70468,11201,6117,3361,1835,8months-disease-replicate_2,Micro,Micro1
70469,14418,6173,4326,1851,8months-disease-replicate_2,Inh,Pvalb
70470,8681,6165,2605,1849,8months-disease-replicate_2,Astro,Astro2
70471,18664,6165,5600,1849,8months-disease-replicate_2,CA1,CA1-Ex
70472,3088,6184,927,1855,8months-disease-replicate_2,Oligo,Oligo1
70473,17324,6181,5198,1854,8months-disease-replicate_2,OPC,OPC
70475,3966,6186,1190,1855,8months-disease-replicate_2,Endo,Endo2
70476,15220,6206,4566,1861,8months-disease-replicate_2,Inh,Pvalb
70477,3013,6211,904,1863,8months-disease-replicate_2,Endo,Endo2
70478,17770,6209,5331,1862,8months-disease-replicate_2,CA1,CA1-Ex
70479,17596,6237,5279,1871,8months-disease-replicate_2,CA2,CA2-Ex
70480,12593,6215,3778,1864,8months-disease-replicate_2,Astro,Astro2
70482,18446,6237,5534,1871,8months-disease-replicate_2,CA2,CA2-Ex
70483,10302,6159,3091,1847,8months-disease-replicate_2,Micro,Micro1
70484,1563,6231,469,1869,8months-disease-replicate_2,Astro,Astro2
70486,862,6233,259,1869,8months-disease-replicate_2,Astro,Astro1
70487,18209,6237,5463,1871,8months-disease-replicate_2,CA2,CA2-Ex
70488,2322,6235,697,1870,8months-disease-replicate_2,Oligo,Oligo1
70489,6103,6243,1831,1872,8months-disease-replicate_2,Astro,Astro2
70490,17292,6267,5188,1880,8months-disease-replicate_2,Endo,Endo3
70491,1497,6252,450,1875,8months-disease-replicate_2,Endo,Endo1
70492,18615,6271,5585,1881,8months-disease-replicate_2,CA2,CA2-Ex
70493,5292,6256,1588,1876,8months-disease-replicate_2,Astro,Astro2
70494,5028,6268,1509,1880,8months-disease-replicate_2,Oligo,Oligo1
70495,18510,6294,5553,1888,8months-disease-replicate_2,CA2,CA2-Ex
70496,5,6282,2,1884,8months-disease-replicate_2,Astro,Astro2
70497,18772,6279,5632,1883,8months-disease-replicate_2,CA2,CA2-Ex
70501,17821,6311,5347,1893,8months-disease-replicate_2,CA2,CA2-Ex
70502,15686,6321,4706,1896,8months-disease-replicate_2,DG,DG
70503,13556,6327,4067,1898,8months-disease-replicate_2,Micro,Micro1
70505,18254,6332,5477,1899,8months-disease-replicate_2,CA2,CA2-Ex
70507,1109,6345,333,1903,8months-disease-replicate_2,Inh,Lamp5
70508,13617,6350,4086,1905,8months-disease-replicate_2,Endo,Endo1
70509,8775,6348,2633,1904,8months-disease-replicate_2,Micro,Micro1
70510,16722,6350,5017,1905,8months-disease-replicate_2,Astro,Astro1
70511,5856,6397,1757,1919,8months-disease-replicate_2,CA3,CA3-Ex
70513,4835,6357,1451,1907,8months-disease-replicate_2,Endo,Endo1
70514,6122,6355,1837,1906,8months-disease-replicate_2,Micro,Micro1
70515,18080,6349,5424,1904,8months-disease-replicate_2,CA2,CA2-Ex
70516,14488,6360,4347,1908,8months-disease-replicate_2,Endo,Endo1
70517,15103,6354,4531,1906,8months-disease-replicate_2,SMC,S5
70519,9825,6374,2948,1912,8months-disease-replicate_2,Micro,Micro2
70520,18879,6372,5664,1911,8months-disease-replicate_2,Inh,Pvalb
70521,6210,6391,1863,1917,8months-disease-replicate_2,Oligo,Oligo1
70522,13385,6381,4016,1914,8months-disease-replicate_2,Astro,Astro2
70523,17509,6358,5253,1907,8months-disease-replicate_2,CA2,CA2-Ex
70524,17307,6386,5193,1915,8months-disease-replicate_2,CA2,CA2-Ex
70525,15120,6412,4536,1923,8months-disease-replicate_2,SMC,S5
70526,17664,6405,5300,1921,8months-disease-replicate_2,CA2,CA2-Ex
70527,12800,6417,3840,1925,8months-disease-replicate_2,Oligo,Oligo1
70528,10723,6426,3217,1927,8months-disease-replicate_2,SMC,S1
70529,18728,6437,5619,1931,8months-disease-replicate_2,Oligo,Oligo1
70530,16042,6385,4813,1915,8months-disease-replicate_2,Micro,Micro3
70531,18313,6426,5494,1927,8months-disease-replicate_2,CA2,CA2-Ex
70532,8648,6450,2595,1935,8months-disease-replicate_2,Endo,Endo1
70533,17792,6461,5338,1938,8months-disease-replicate_2,CA2,CA2-Ex
70534,17536,6495,5261,1948,8months-disease-replicate_2,CA2,CA2-Ex
70536,18834,6478,5651,1943,8months-disease-replicate_2,Inh,Sst
70537,1131,6472,340,1941,8months-disease-replicate_2,Astro,Astro2
70538,17940,6446,5382,1933,8months-disease-replicate_2,CA2,CA2-Ex
70540,10603,6503,3181,1950,8months-disease-replicate_2,Astro,Astro2
70541,4304,6500,1292,1950,8months-disease-replicate_2,Astro,Astro1
70544,17384,6521,5216,1956,8months-disease-replicate_2,CA2,CA2-Ex
70545,2635,6508,791,1952,8months-disease-replicate_2,Micro,Micro1
70546,12302,6505,3691,1951,8months-disease-replicate_2,Astro,Astro1
70547,3294,6530,989,1959,8months-disease-replicate_2,Inh,Lamp5
70548,3369,6525,1011,1957,8months-disease-replicate_2,Inh,Sst
70549,10544,6528,3164,1958,8months-disease-replicate_2,Astro,Astro1
70550,1675,6528,503,1958,8months-disease-replicate_2,Astro,Astro1
70551,15459,6531,4638,1959,8months-disease-replicate_2,SMC,S5
70552,8860,6535,2658,1960,8months-disease-replicate_2,SMC,S1
70553,4978,6533,1494,1959,8months-disease-replicate_2,Astro,Astro1
70554,17708,6553,5313,1965,8months-disease-replicate_2,Inh,Lamp5
70555,10138,6542,3042,1962,8months-disease-replicate_2,Endo,Endo2
70556,15548,6552,4665,1965,8months-disease-replicate_2,SMC,S2
70557,6807,6554,2043,1966,8months-disease-replicate_2,CTX-Ex,CTX-Ex3
70558,18076,6544,5423,1963,8months-disease-replicate_2,CA1,CA1-Ex
70559,4634,6568,1391,1970,8months-disease-replicate_2,Endo,Endo1
70560,2649,6573,795,1971,8months-disease-replicate_2,Astro,Astro1
70561,17926,6583,5378,1974,8months-disease-replicate_2,CA2,CA2-Ex
70562,18184,6589,5456,1976,8months-disease-replicate_2,CA2,CA2-Ex
70563,16835,6593,5051,1977,8months-disease-replicate_2,CA2,CA2-Ex
70564,17250,6626,5175,1987,8months-disease-replicate_2,CA2,CA2-Ex
70565,4410,6625,1323,1987,8months-disease-replicate_2,Micro,Micro1
70567,14170,6638,4251,1991,8months-disease-replicate_2,Astro,Astro1
70568,846,6636,254,1990,8months-disease-replicate_2,Oligo,Oligo1
70569,1297,6639,390,1991,8months-disease-replicate_2,Astro,Astro1
70570,3134,6661,941,1998,8months-disease-replicate_2,SMC,S3
70571,3693,6662,1108,1998,8months-disease-replicate_2,Micro,Micro2
70572,15247,6661,4575,1998,8months-disease-replicate_2,Micro,Micro1
70573,17053,6626,5116,1987,8months-disease-replicate_2,CA2,CA2-Ex
70574,16694,6671,5009,2001,8months-disease-replicate_2,CA2,CA2-Ex
70575,17990,6669,5397,2000,8months-disease-replicate_2,Inh,Pvalb
70576,9833,6672,2950,2001,8months-disease-replicate_2,Inh,Lamp5
70577,6228,6675,1869,2002,8months-disease-replicate_2,Inh,Lamp5
70578,1651,6680,496,2004,8months-disease-replicate_2,Astro,Astro2
70579,6732,6697,2020,2009,8months-disease-replicate_2,Inh,Cnr1
70580,4245,6680,1274,2004,8months-disease-replicate_2,Inh,Cnr1
70582,16463,6679,4939,2003,8months-disease-replicate_2,CA1,CA1-Ex
70583,17137,6703,5142,2010,8months-disease-replicate_2,CA2,CA2-Ex
70584,18122,6701,5437,2010,8months-disease-replicate_2,Inh,Pvalb
70586,2027,6698,609,2009,8months-disease-replicate_2,Endo,Endo1
70587,16332,6701,4900,2010,8months-disease-replicate_2,Astro,Astro2
70588,16957,6661,5088,1998,8months-disease-replicate_2,CA2,CA2-Ex
70589,16588,6717,4977,2015,8months-disease-replicate_2,CA1,CA1-Ex
70590,17848,6709,5355,2012,8months-disease-replicate_2,CA2,CA2-Ex
70591,2958,6690,888,2007,8months-disease-replicate_2,Astro,Astro1
70593,2746,6730,824,2019,8months-disease-replicate_2,Astro,Astro1
70594,3350,6727,1005,2018,8months-disease-replicate_2,Astro,Astro2
70595,19616,6743,5885,2022,8months-disease-replicate_2,CTX-Ex,CTX-Ex2
70596,7069,6757,2121,2027,8months-disease-replicate_2,Inh,Pvalb
70597,9125,6760,2738,2028,8months-disease-replicate_2,Endo,Endo2
70598,16824,6790,5048,2037,8months-disease-replicate_2,CA2,CA2-Ex
70599,17952,6772,5386,2031,8months-disease-replicate_2,CA2,CA2-Ex
70600,3519,6780,1056,2034,8months-disease-replicate_2,Micro,Micro2
70601,16425,6789,4928,2036,8months-disease-replicate_2,CA1,CA1-Ex
70602,16007,6792,4803,2037,8months-disease-replicate_2,Inh,Lamp5
70603,17371,6774,5212,2032,8months-disease-replicate_2,CA2,CA2-Ex
70604,15918,6796,4776,2038,8months-disease-replicate_2,Inh,Lamp5
70605,2101,6800,631,2040,8months-disease-replicate_2,Astro,Astro2
70606,12630,6808,3789,2042,8months-disease-replicate_2,OPC,OPC
70607,14720,6820,4416,2046,8months-disease-replicate_2,Micro,Micro1
70608,18073,6824,5422,2047,8months-disease-replicate_2,DG,DG
70609,16676,6824,5003,2047,8months-disease-replicate_2,CA2,CA2-Ex
70610,5015,6832,1505,2049,8months-disease-replicate_2,Endo,Endo1
70611,16326,6826,4898,2047,8months-disease-replicate_2,CA1,CA1-Ex
70612,17200,6837,5160,2051,8months-disease-replicate_2,CA2,CA2-Ex
70613,11344,6850,3404,2055,8months-disease-replicate_2,Inh,Pvalb
70614,17024,6871,5108,2061,8months-disease-replicate_2,CA2,CA2-Ex
70615,9771,6854,2932,2056,8months-disease-replicate_2,Inh,Pvalb
70616,1676,6855,503,2056,8months-disease-replicate_2,Astro,Astro1
70617,2550,6829,765,2048,8months-disease-replicate_2,Oligo,Oligo1
70618,15878,6881,4764,2064,8months-disease-replicate_2,Inh,Pvalb
70619,990,6870,297,2061,8months-disease-replicate_2,Astro,Astro3
70620,3027,6879,909,2063,8months-disease-replicate_2,Inh,Cnr1
70621,15800,6886,4740,2065,8months-disease-replicate_2,Oligo,Oligo1
70622,18506,6881,5552,2064,8months-disease-replicate_2,Endo,Endo1
70623,15377,6881,4614,2064,8months-disease-replicate_2,Astro,Astro1
70624,1633,6892,490,2067,8months-disease-replicate_2,Astro,Astro2
70625,17371,6908,5212,2072,8months-disease-replicate_2,CA2,CA2-Ex
70626,16253,6898,4876,2069,8months-disease-replicate_2,CA2,CA2-Ex
70627,11004,6902,3302,2070,8months-disease-replicate_2,OPC,OPC
70628,144,6843,44,2052,8months-disease-replicate_2,CA2,CA2-Ex
70629,16336,6912,4901,2073,8months-disease-replicate_2,CA2,CA2-Ex
70630,16485,6921,4946,2076,8months-disease-replicate_2,CA1,CA1-Ex
70631,14858,6917,4458,2075,8months-disease-replicate_2,Micro,Micro1
70632,14392,6927,4318,2078,8months-disease-replicate_2,OPC,OPC
70633,15947,6932,4785,2079,8months-disease-replicate_2,Micro,Micro2
70634,1345,6927,404,2078,8months-disease-replicate_2,Astro,Astro2
70635,2108,6933,633,2079,8months-disease-replicate_2,Oligo,Oligo1
70636,257,6930,78,2079,8months-disease-replicate_2,CA1,CA1-Ex
70637,11798,6951,3540,2085,8months-disease-replicate_2,Astro,Astro1
70638,17208,6943,5163,2082,8months-disease-replicate_2,CA2,CA2-Ex
70639,77,6910,24,2073,8months-disease-replicate_2,CA2,CA2-Ex
70640,16396,6954,4919,2086,8months-disease-replicate_2,CA1,CA1-Ex
70641,9787,6967,2937,2090,8months-disease-replicate_2,Inh,Cnr1
70642,3354,6970,1007,2091,8months-disease-replicate_2,OPC,OPC
70643,16595,6968,4979,2090,8months-disease-replicate_2,CA1,CA1-Ex
70644,545,6976,164,2092,8months-disease-replicate_2,CA2,CA2-Ex
70645,11727,6973,3519,2091,8months-disease-replicate_2,Astro,Astro1
70646,16180,6973,4854,2091,8months-disease-replicate_2,CA1,CA1-Ex
70647,14842,6991,4453,2097,8months-disease-replicate_2,SMC,S1
70648,15213,6996,4564,2098,8months-disease-replicate_2,Inh,Vip
70649,11192,6988,3358,2096,8months-disease-replicate_2,Oligo,Oligo1
