NAME,X,Y,X-scaled,Y-scaled,label,top_level_cell_type,sub_level_cell_type
21564,21692,4169,6507,1250,13months-disease-replicate_2,CA3,CA3-Ex
21565,265,4173,79,1251,13months-disease-replicate_2,DG,DG
21566,4746,4172,1423,1251,13months-disease-replicate_2,DG,DG
21567,5117,4170,1535,1251,13months-disease-replicate_2,DG,DG
21568,599,4183,179,1254,13months-disease-replicate_2,DG,DG
21569,17042,4175,5112,1252,13months-disease-replicate_2,SMC,S1
21570,1039,4175,311,1252,13months-disease-replicate_2,DG,DG
21571,4642,4176,1392,1252,13months-disease-replicate_2,DG,DG
21572,8557,4178,2567,1253,13months-disease-replicate_2,Astro,Astro1
21574,807,4177,242,1253,13months-disease-replicate_2,DG,DG
21575,2473,4178,741,1253,13months-disease-replicate_2,Endo,Endo1
21576,6551,4177,1965,1253,13months-disease-replicate_2,OPC,OPC
21577,5577,4186,1673,1255,13months-disease-replicate_2,Endo,Endo1
21578,394,4201,118,1260,13months-disease-replicate_2,Endo,Endo1
21580,8685,4192,2605,1257,13months-disease-replicate_2,Inh,Cnr1
21581,678,4205,203,1261,13months-disease-replicate_2,DG,DG
21582,1453,4196,435,1258,13months-disease-replicate_2,DG,DG
21583,21409,4196,6422,1258,13months-disease-replicate_2,CA3,CA3-Ex
21584,10247,4198,3074,1259,13months-disease-replicate_2,Micro,Micro2
21585,14627,4205,4388,1261,13months-disease-replicate_2,Oligo,Oligo1
21586,4535,4210,1360,1263,13months-disease-replicate_2,DG,DG
21587,973,4215,291,1264,13months-disease-replicate_2,DG,DG
21588,1134,4212,340,1263,13months-disease-replicate_2,DG,DG
21589,5426,4209,1627,1262,13months-disease-replicate_2,DG,DG
21590,742,4207,222,1262,13months-disease-replicate_2,DG,DG
21591,21218,4219,6365,1265,13months-disease-replicate_2,CA3,CA3-Ex
21592,517,4219,155,1265,13months-disease-replicate_2,DG,DG
21593,5273,4230,1581,1269,13months-disease-replicate_2,DG,DG
21594,16451,4236,4935,1270,13months-disease-replicate_2,Micro,Micro2
21595,21904,4229,6571,1268,13months-disease-replicate_2,CA3,CA3-Ex
21596,4868,4239,1460,1271,13months-disease-replicate_2,DG,DG
21597,5148,4244,1544,1273,13months-disease-replicate_2,DG,DG
21598,9968,4240,2990,1272,13months-disease-replicate_2,CA3,CA3-Ex
21599,4706,4250,1411,1275,13months-disease-replicate_2,DG,DG
21600,9342,4257,2802,1277,13months-disease-replicate_2,CA3,CA3-Ex
21601,6231,4259,1869,1277,13months-disease-replicate_2,Micro,Micro1
21602,21356,4272,6406,1281,13months-disease-replicate_2,CA3,CA3-Ex
21603,12593,4260,3777,1278,13months-disease-replicate_2,Micro,Micro2
21605,2013,4263,603,1278,13months-disease-replicate_2,Micro,Micro1
21606,5639,4268,1691,1280,13months-disease-replicate_2,Astro,Astro1
21607,9115,4277,2734,1283,13months-disease-replicate_2,Astro,Astro2
21608,5353,4266,1605,1279,13months-disease-replicate_2,Micro,Micro3
21609,922,4272,276,1281,13months-disease-replicate_2,DG,DG
21610,5480,4260,1644,1278,13months-disease-replicate_2,DG,DG
21611,1483,4289,444,1286,13months-disease-replicate_2,Inh,Lamp5
21612,4606,4283,1381,1284,13months-disease-replicate_2,DG,DG
21613,17320,4272,5196,1281,13months-disease-replicate_2,OPC,OPC
21614,21546,4290,6463,1287,13months-disease-replicate_2,CA3,CA3-Ex
21615,10258,4292,3077,1287,13months-disease-replicate_2,Micro,Micro1
21616,747,4293,224,1287,13months-disease-replicate_2,Micro,Micro1
21617,4972,4251,1491,1275,13months-disease-replicate_2,DG,DG
21618,5053,4270,1515,1281,13months-disease-replicate_2,DG,DG
21619,3299,4287,989,1286,13months-disease-replicate_2,Micro,Micro2
21620,5541,4283,1662,1284,13months-disease-replicate_2,Astro,Astro2
21621,7956,4292,2386,1287,13months-disease-replicate_2,Inh,Sst
21622,6963,4302,2088,1290,13months-disease-replicate_2,CA3,CA3-Ex
21623,21692,4319,6507,1295,13months-disease-replicate_2,CA3,CA3-Ex
21624,12406,4309,3721,1292,13months-disease-replicate_2,Astro,Astro2
21625,8700,4308,2610,1292,13months-disease-replicate_2,Micro,Micro1
21626,8031,4301,2409,1290,13months-disease-replicate_2,Inh,Sst
21627,5194,4327,1558,1298,13months-disease-replicate_2,DG,DG
21628,8874,4309,2662,1292,13months-disease-replicate_2,Astro,Astro1
21629,21443,4341,6432,1302,13months-disease-replicate_2,CA2,CA2-Ex
21630,7617,4350,2285,1305,13months-disease-replicate_2,CA3,CA3-Ex
21631,1070,4315,321,1294,13months-disease-replicate_2,Endo,Endo1
21632,4279,4319,1283,1295,13months-disease-replicate_2,Micro,Micro2
21633,7542,4328,2262,1298,13months-disease-replicate_2,Astro,Astro1
21634,4740,4321,1422,1296,13months-disease-replicate_2,DG,DG
21635,21259,4332,6377,1299,13months-disease-replicate_2,CA3,CA3-Ex
21636,651,4312,195,1293,13months-disease-replicate_2,DG,DG
21637,2673,4320,801,1296,13months-disease-replicate_2,Astro,Astro1
21638,21890,4316,6567,1294,13months-disease-replicate_2,Oligo,Oligo1
21640,527,4321,158,1296,13months-disease-replicate_2,DG,DG
21641,5399,4330,1619,1299,13months-disease-replicate_2,DG,DG
21642,4933,4344,1479,1303,13months-disease-replicate_2,DG,DG
21643,14193,4325,4257,1297,13months-disease-replicate_2,Micro,Micro3
21644,4406,4331,1321,1299,13months-disease-replicate_2,Astro,Astro1
21645,11994,4333,3598,1299,13months-disease-replicate_2,Astro,Astro1
21646,5280,4347,1584,1304,13months-disease-replicate_2,DG,DG
21647,21053,4339,6315,1301,13months-disease-replicate_2,Inh,Sst
21648,9013,4335,2703,1300,13months-disease-replicate_2,CA3,CA3-Ex
21649,5957,4337,1787,1301,13months-disease-replicate_2,Astro,Astro2
21650,4861,4342,1458,1302,13months-disease-replicate_2,DG,DG
21651,898,4350,269,1305,13months-disease-replicate_2,DG,DG
21652,1350,4320,405,1296,13months-disease-replicate_2,Astro,Astro1
21653,5595,4348,1678,1304,13months-disease-replicate_2,DG,DG
21655,5784,4345,1735,1303,13months-disease-replicate_2,SMC,S1
21656,5112,4362,1533,1308,13months-disease-replicate_2,DG,DG
21657,2874,4361,862,1308,13months-disease-replicate_2,Micro,Micro3
21658,5005,4370,1501,1311,13months-disease-replicate_2,DG,DG
21659,1186,4369,355,1310,13months-disease-replicate_2,DG,DG
21660,9598,4355,2879,1306,13months-disease-replicate_2,CA3,CA3-Ex
21661,6116,4369,1834,1310,13months-disease-replicate_2,Astro,Astro2
21662,15986,4374,4795,1312,13months-disease-replicate_2,Astro,Astro2
21663,18809,4371,5642,1311,13months-disease-replicate_2,Oligo,Oligo1
21664,10272,4375,3081,1312,13months-disease-replicate_2,Inh,Sst
21665,2093,4377,627,1313,13months-disease-replicate_2,Endo,Endo1
21666,13571,4368,4071,1310,13months-disease-replicate_2,SMC,S3
21667,14228,4388,4268,1316,13months-disease-replicate_2,Micro,Micro2
21668,608,4389,182,1316,13months-disease-replicate_2,DG,DG
21669,18437,4381,5531,1314,13months-disease-replicate_2,Oligo,Oligo1
21671,12928,4391,3878,1317,13months-disease-replicate_2,Inh,Lamp5
21672,5459,4389,1637,1316,13months-disease-replicate_2,DG,DG
21673,21873,4405,6561,1321,13months-disease-replicate_2,CA2,CA2-Ex
21674,5677,4393,1703,1317,13months-disease-replicate_2,DG,DG
21675,8001,4396,2400,1318,13months-disease-replicate_2,OPC,OPC
21676,8519,4406,2555,1321,13months-disease-replicate_2,Astro,Astro2
21677,10133,4402,3039,1320,13months-disease-replicate_2,Astro,Astro1
21678,5537,4409,1661,1322,13months-disease-replicate_2,DG,DG
21679,2976,4412,892,1323,13months-disease-replicate_2,Micro,Micro3
21680,20180,4400,6054,1320,13months-disease-replicate_2,Micro,Micro1
21681,7272,4420,2181,1326,13months-disease-replicate_2,Astro,Astro1
21682,5928,4417,1778,1325,13months-disease-replicate_2,Inh,Lamp5
21683,14585,4423,4375,1326,13months-disease-replicate_2,Endo,Endo3
21684,4835,4423,1450,1326,13months-disease-replicate_2,DG,DG
21685,8082,4429,2424,1328,13months-disease-replicate_2,SMC,S1
21686,5793,4427,1737,1328,13months-disease-replicate_2,DG,DG
21687,4735,4434,1420,1330,13months-disease-replicate_2,DG,DG
21688,10966,4423,3289,1326,13months-disease-replicate_2,DG,DG
21689,5378,4441,1613,1332,13months-disease-replicate_2,DG,DG
21690,19024,4428,5707,1328,13months-disease-replicate_2,Astro,Astro2
21692,19098,4439,5729,1331,13months-disease-replicate_2,Oligo,Oligo1
21693,13588,4446,4076,1333,13months-disease-replicate_2,Astro,Astro1
21695,10881,4446,3264,1333,13months-disease-replicate_2,DG,DG
21696,14880,4454,4464,1336,13months-disease-replicate_2,OPC,OPC
21697,20794,4457,6238,1337,13months-disease-replicate_2,Astro,Astro1
21698,5077,4451,1523,1335,13months-disease-replicate_2,DG,DG
21699,6255,4457,1876,1337,13months-disease-replicate_2,Oligo,Oligo1
21700,5601,4463,1680,1338,13months-disease-replicate_2,DG,DG
21701,5998,4457,1799,1337,13months-disease-replicate_2,Inh,Lamp5
21702,13268,4459,3980,1337,13months-disease-replicate_2,Micro,Micro2
21703,4971,4461,1491,1338,13months-disease-replicate_2,DG,DG
21704,11737,4451,3521,1335,13months-disease-replicate_2,DG,DG
21705,11291,4463,3387,1338,13months-disease-replicate_2,DG,DG
21706,21594,4470,6478,1341,13months-disease-replicate_2,CA3,CA3-Ex
21707,5722,4470,1716,1341,13months-disease-replicate_2,DG,DG
21708,11048,4473,3314,1341,13months-disease-replicate_2,DG,DG
21709,13844,4481,4153,1344,13months-disease-replicate_2,Micro,Micro3
21710,5162,4491,1548,1347,13months-disease-replicate_2,DG,DG
21711,20541,4485,6162,1345,13months-disease-replicate_2,Oligo,Oligo2
21712,5265,4477,1579,1343,13months-disease-replicate_2,DG,DG
21713,5489,4496,1646,1348,13months-disease-replicate_2,DG,DG
21714,5810,4498,1743,1349,13months-disease-replicate_2,DG,DG
21715,9372,4465,2811,1339,13months-disease-replicate_2,Micro,Micro1
21716,13334,4499,4000,1349,13months-disease-replicate_2,Micro,Micro3
21717,10395,4498,3118,1349,13months-disease-replicate_2,Astro,Astro2
21718,5877,4497,1763,1349,13months-disease-replicate_2,DG,DG
21719,4879,4508,1463,1352,13months-disease-replicate_2,DG,DG
21720,11574,4490,3472,1347,13months-disease-replicate_2,DG,DG
21721,16016,4503,4804,1350,13months-disease-replicate_2,Astro,Astro1
21722,3258,4510,977,1353,13months-disease-replicate_2,OPC,OPC
21723,11820,4515,3546,1354,13months-disease-replicate_2,DG,DG
21724,588,4515,176,1354,13months-disease-replicate_2,Oligo,Oligo1
21725,11215,4511,3364,1353,13months-disease-replicate_2,DG,DG
21726,21158,4515,6347,1354,13months-disease-replicate_2,CA2,CA2-Ex
21727,10944,4524,3283,1357,13months-disease-replicate_2,DG,DG
21729,5642,4529,1692,1358,13months-disease-replicate_2,DG,DG
21730,11693,4539,3507,1361,13months-disease-replicate_2,DG,DG
21731,3588,4527,1076,1358,13months-disease-replicate_2,Micro,Micro3
21732,5931,4530,1779,1359,13months-disease-replicate_2,DG,DG
21733,11322,4536,3396,1360,13months-disease-replicate_2,DG,DG
21734,11428,4525,3428,1357,13months-disease-replicate_2,DG,DG
21735,11140,4525,3342,1357,13months-disease-replicate_2,DG,DG
21736,10853,4537,3255,1361,13months-disease-replicate_2,DG,DG
21737,5035,4541,1510,1362,13months-disease-replicate_2,DG,DG
21738,9593,4534,2877,1360,13months-disease-replicate_2,SMC,S2
21739,8308,4573,2492,1371,13months-disease-replicate_2,Endo,Endo1
21740,6530,4548,1959,1364,13months-disease-replicate_2,Astro,Astro1
21741,8484,4548,2545,1364,13months-disease-replicate_2,Oligo,Oligo1
21742,11014,4554,3304,1366,13months-disease-replicate_2,DG,DG
21743,17011,4551,5103,1365,13months-disease-replicate_2,Astro,Astro1
21744,5759,4567,1727,1370,13months-disease-replicate_2,DG,DG
21745,11897,4543,3569,1362,13months-disease-replicate_2,DG,DG
21746,13034,4557,3910,1367,13months-disease-replicate_2,Astro,Astro3
21747,20943,4561,6282,1368,13months-disease-replicate_2,CA2,CA2-Ex
21748,7856,4561,2356,1368,13months-disease-replicate_2,Micro,Micro1
21749,5390,4556,1617,1366,13months-disease-replicate_2,DG,DG
21750,12388,4562,3716,1368,13months-disease-replicate_2,Micro,Micro3
21751,5992,4566,1797,1369,13months-disease-replicate_2,DG,DG
21752,18506,4572,5551,1371,13months-disease-replicate_2,Astro,Astro1
21753,200,4578,60,1373,13months-disease-replicate_2,DG,DG
21754,10751,4567,3225,1370,13months-disease-replicate_2,DG,DG
21755,10029,4576,3008,1372,13months-disease-replicate_2,Inh,Sst
21756,16824,4582,5047,1374,13months-disease-replicate_2,Endo,Endo1
21757,10650,4579,3195,1373,13months-disease-replicate_2,Astro,Astro2
21758,6061,4577,1818,1373,13months-disease-replicate_2,DG,DG
21759,4250,4559,1275,1367,13months-disease-replicate_2,OPC,OPC
21760,5273,4596,1581,1378,13months-disease-replicate_2,DG,DG
21761,11076,4585,3322,1375,13months-disease-replicate_2,DG,DG
21763,5697,4602,1709,1380,13months-disease-replicate_2,DG,DG
21764,1720,4594,516,1378,13months-disease-replicate_2,SMC,S1
21765,5501,4589,1650,1376,13months-disease-replicate_2,DG,DG
21767,9608,4597,2882,1379,13months-disease-replicate_2,Endo,Endo1
21768,5830,4600,1749,1380,13months-disease-replicate_2,DG,DG
21769,8594,4609,2578,1382,13months-disease-replicate_2,CTX-Ex,CTX-Ex2
21770,18431,4603,5529,1380,13months-disease-replicate_2,Oligo,Oligo1
21771,14641,4604,4392,1381,13months-disease-replicate_2,Astro,Astro3
21772,15154,4610,4546,1383,13months-disease-replicate_2,Endo,Endo3
21773,6133,4609,1839,1382,13months-disease-replicate_2,DG,DG
21774,19091,4612,5727,1383,13months-disease-replicate_2,Endo,Endo1
21775,10880,4618,3264,1385,13months-disease-replicate_2,DG,DG
21776,11292,4614,3387,1384,13months-disease-replicate_2,DG,DG
21777,11890,4625,3567,1387,13months-disease-replicate_2,DG,DG
21778,4661,4610,1398,1383,13months-disease-replicate_2,Endo,Endo1
21779,5912,4619,1773,1385,13months-disease-replicate_2,DG,DG
21780,11622,4619,3486,1385,13months-disease-replicate_2,DG,DG
21781,11440,4623,3432,1386,13months-disease-replicate_2,DG,DG
21782,11208,4628,3362,1388,13months-disease-replicate_2,DG,DG
21783,21040,4617,6312,1385,13months-disease-replicate_2,CA2,CA2-Ex
21784,5337,4636,1601,1390,13months-disease-replicate_2,DG,DG
21785,10579,4630,3173,1389,13months-disease-replicate_2,DG,DG
21786,5579,4634,1673,1390,13months-disease-replicate_2,DG,DG
21787,6845,4634,2053,1390,13months-disease-replicate_2,Astro,Astro1
21788,3019,4640,905,1392,13months-disease-replicate_2,Micro,Micro1
21789,11135,4642,3340,1392,13months-disease-replicate_2,DG,DG
21790,11534,4626,3460,1387,13months-disease-replicate_2,DG,DG
21791,6308,4639,1892,1391,13months-disease-replicate_2,Oligo,Oligo1
21792,19427,4647,5828,1394,13months-disease-replicate_2,Astro,Astro1
21793,21808,4646,6542,1393,13months-disease-replicate_2,Astro,Astro1
21794,6195,4643,1858,1392,13months-disease-replicate_2,DG,DG
21795,528,4648,158,1394,13months-disease-replicate_2,Oligo,Oligo1
21796,10980,4661,3294,1398,13months-disease-replicate_2,DG,DG
21797,21635,4646,6490,1393,13months-disease-replicate_2,CA3,CA3-Ex
21798,7461,4627,2238,1388,13months-disease-replicate_2,CA3,CA3-Ex
21799,18535,4655,5560,1396,13months-disease-replicate_2,Micro,Micro1
21800,5981,4661,1794,1398,13months-disease-replicate_2,DG,DG
21801,20011,4661,6003,1398,13months-disease-replicate_2,Astro,Astro2
21802,11706,4668,3511,1400,13months-disease-replicate_2,DG,DG
21803,4924,4666,1477,1399,13months-disease-replicate_2,DG,DG
21804,21168,4660,6350,1398,13months-disease-replicate_2,CA2,CA2-Ex
21805,10499,4661,3149,1398,13months-disease-replicate_2,DG,DG
21806,5449,4669,1634,1400,13months-disease-replicate_2,DG,DG
21807,10314,4664,3094,1399,13months-disease-replicate_2,DG,DG
21808,10410,4672,3123,1401,13months-disease-replicate_2,DG,DG
21809,5663,4681,1698,1404,13months-disease-replicate_2,DG,DG
21810,10227,4673,3068,1401,13months-disease-replicate_2,DG,DG
21811,10797,4672,3239,1401,13months-disease-replicate_2,DG,DG
21812,20838,4693,6251,1407,13months-disease-replicate_2,CA2,CA2-Ex
21813,11361,4674,3408,1402,13months-disease-replicate_2,DG,DG
21814,11055,4691,3316,1407,13months-disease-replicate_2,DG,DG
21815,6451,4682,1935,1404,13months-disease-replicate_2,DG,DG
21816,9345,4684,2803,1405,13months-disease-replicate_2,Oligo,Oligo1
21817,11796,4681,3538,1404,13months-disease-replicate_2,DG,DG
21818,10142,4682,3042,1404,13months-disease-replicate_2,DG,DG
21819,8645,4684,2593,1405,13months-disease-replicate_2,CA3,CA3-Ex
21820,10673,4695,3201,1408,13months-disease-replicate_2,DG,DG
21821,5883,4700,1764,1410,13months-disease-replicate_2,DG,DG
21822,6218,4701,1865,1410,13months-disease-replicate_2,DG,DG
21823,6627,4699,1988,1409,13months-disease-replicate_2,Astro,Astro2
21824,10033,4713,3009,1413,13months-disease-replicate_2,DG,DG
21825,135,4702,40,1410,13months-disease-replicate_2,Endo,Endo1
21826,5785,4701,1735,1410,13months-disease-replicate_2,DG,DG
21827,6818,4713,2045,1413,13months-disease-replicate_2,Astro,Astro2
21828,10918,4729,3275,1418,13months-disease-replicate_2,DG,DG
21829,5341,4716,1602,1414,13months-disease-replicate_2,DG,DG
21830,12414,4719,3724,1415,13months-disease-replicate_2,Astro,Astro2
21831,6343,4721,1902,1416,13months-disease-replicate_2,DG,DG
21832,11288,4733,3386,1419,13months-disease-replicate_2,DG,DG
21833,6082,4720,1824,1416,13months-disease-replicate_2,DG,DG
21834,21099,4739,6329,1421,13months-disease-replicate_2,CA2,CA2-Ex
21835,11130,4728,3339,1418,13months-disease-replicate_2,DG,DG
21836,2492,4733,747,1419,13months-disease-replicate_2,Astro,Astro2
21837,11213,4739,3363,1421,13months-disease-replicate_2,DG,DG
21838,11507,4738,3452,1421,13months-disease-replicate_2,DG,DG
21839,11615,4751,3484,1425,13months-disease-replicate_2,DG,DG
21840,17226,4740,5167,1422,13months-disease-replicate_2,Endo,Endo3
21842,11415,4742,3424,1422,13months-disease-replicate_2,DG,DG
21843,10558,4747,3167,1424,13months-disease-replicate_2,DG,DG
21844,17603,4748,5280,1424,13months-disease-replicate_2,SMC,S1
21845,5515,4741,1654,1422,13months-disease-replicate_2,DG,DG
21846,5971,4747,1791,1424,13months-disease-replicate_2,DG,DG
21847,6726,4758,2017,1427,13months-disease-replicate_2,DG,DG
21848,10748,4758,3224,1427,13months-disease-replicate_2,DG,DG
21849,16409,4758,4922,1427,13months-disease-replicate_2,Micro,Micro1
21850,8692,4751,2607,1425,13months-disease-replicate_2,CA2,CA2-Ex
21851,10185,4759,3055,1427,13months-disease-replicate_2,DG,DG
21852,6279,4767,1883,1430,13months-disease-replicate_2,DG,DG
21853,19794,4768,5938,1430,13months-disease-replicate_2,SMC,S1
21854,17696,4772,5308,1431,13months-disease-replicate_2,Micro,Micro1
21855,6196,4769,1858,1430,13months-disease-replicate_2,DG,DG
21856,14251,4772,4275,1431,13months-disease-replicate_2,Micro,Micro2
21858,6617,4774,1985,1432,13months-disease-replicate_2,DG,DG
21859,10838,4788,3251,1436,13months-disease-replicate_2,DG,DG
21860,13299,4794,3989,1438,13months-disease-replicate_2,Micro,Micro3
21861,10090,4788,3027,1436,13months-disease-replicate_2,DG,DG
21863,1640,4782,492,1434,13months-disease-replicate_2,Endo,Endo1
21864,10321,4779,3096,1433,13months-disease-replicate_2,CA3,CA3-Ex
21865,5697,4777,1709,1433,13months-disease-replicate_2,DG,DG
21866,5311,4784,1593,1435,13months-disease-replicate_2,Oligo,Oligo1
21867,3312,4790,993,1437,13months-disease-replicate_2,Micro,Micro3
21868,5824,4791,1747,1437,13months-disease-replicate_2,DG,DG
21869,18718,4791,5615,1437,13months-disease-replicate_2,Oligo,Oligo1
21870,11050,4783,3315,1434,13months-disease-replicate_2,DG,DG
21871,6805,4794,2041,1438,13months-disease-replicate_2,DG,DG
21872,7472,4796,2241,1438,13months-disease-replicate_2,Inh,Pvalb
21873,20953,4767,6285,1430,13months-disease-replicate_2,CA2,CA2-Ex
21874,5598,4786,1679,1435,13months-disease-replicate_2,DG,DG
21875,6939,4786,2081,1435,13months-disease-replicate_2,Inh,Lamp5
21876,10247,4803,3074,1440,13months-disease-replicate_2,DG,DG
21877,5911,4801,1773,1440,13months-disease-replicate_2,DG,DG
21879,5435,4796,1630,1438,13months-disease-replicate_2,DG,DG
21880,11137,4818,3341,1445,13months-disease-replicate_2,DG,DG
21881,6033,4808,1809,1442,13months-disease-replicate_2,DG,DG
21882,9135,4797,2740,1439,13months-disease-replicate_2,Oligo,Oligo1
21883,10393,4803,3117,1440,13months-disease-replicate_2,DG,DG
21884,11420,4821,3426,1446,13months-disease-replicate_2,DG,DG
21885,10494,4810,3148,1443,13months-disease-replicate_2,DG,DG
21886,6494,4802,1948,1440,13months-disease-replicate_2,DG,DG
21887,6408,4812,1922,1443,13months-disease-replicate_2,DG,DG
21888,6337,4823,1901,1446,13months-disease-replicate_2,DG,DG
21889,7109,4827,2132,1448,13months-disease-replicate_2,Oligo,Oligo1
21890,8664,4831,2599,1449,13months-disease-replicate_2,OPC,OPC
21891,21128,4830,6338,1449,13months-disease-replicate_2,CA3,CA3-Ex
21892,6151,4834,1845,1450,13months-disease-replicate_2,DG,DG
21893,8228,4835,2468,1450,13months-disease-replicate_2,CA3,CA3-Ex
21894,9061,4838,2718,1451,13months-disease-replicate_2,CA3,CA3-Ex
21895,10610,4827,3183,1448,13months-disease-replicate_2,DG,DG
21896,11329,4834,3398,1450,13months-disease-replicate_2,DG,DG
21897,9695,4740,2908,1422,13months-disease-replicate_2,Inh,Cnr1
21898,9981,4820,2994,1446,13months-disease-replicate_2,DG,DG
21899,10711,4836,3213,1450,13months-disease-replicate_2,DG,DG
21900,6087,4843,1826,1452,13months-disease-replicate_2,DG,DG
21901,11204,4851,3361,1455,13months-disease-replicate_2,DG,DG
21902,6236,4847,1870,1454,13months-disease-replicate_2,DG,DG
21903,8584,4840,2575,1452,13months-disease-replicate_2,OPC,OPC
21904,6920,4855,2076,1456,13months-disease-replicate_2,DG,DG
21905,5526,4852,1657,1455,13months-disease-replicate_2,DG,DG
21906,11025,4851,3307,1455,13months-disease-replicate_2,DG,DG
21907,9204,4859,2761,1457,13months-disease-replicate_2,CA3,CA3-Ex
21908,6605,4852,1981,1455,13months-disease-replicate_2,DG,DG
21909,7359,4855,2207,1456,13months-disease-replicate_2,Inh,Pvalb
21910,11528,4856,3458,1456,13months-disease-replicate_2,DG,DG
21911,5968,4862,1790,1458,13months-disease-replicate_2,DG,DG
21912,10141,4867,3042,1460,13months-disease-replicate_2,DG,DG
21913,13630,4862,4089,1458,13months-disease-replicate_2,Micro,Micro2
21914,20985,4923,6295,1476,13months-disease-replicate_2,CA3,CA3-Ex
21915,5748,4859,1724,1457,13months-disease-replicate_2,DG,DG
21916,9552,4855,2865,1456,13months-disease-replicate_2,DG,DG
21917,5303,4874,1590,1462,13months-disease-replicate_2,DG,DG
21918,6842,4866,2052,1459,13months-disease-replicate_2,DG,DG
21919,7563,4864,2268,1459,13months-disease-replicate_2,Oligo,Oligo1
21920,5645,4877,1693,1463,13months-disease-replicate_2,DG,DG
21921,1790,4875,537,1462,13months-disease-replicate_2,OPC,OPC
21922,10455,4875,3136,1462,13months-disease-replicate_2,DG,DG
21923,7003,4871,2100,1461,13months-disease-replicate_2,DG,DG
21924,10914,4870,3274,1461,13months-disease-replicate_2,DG,DG
21925,6757,4877,2027,1463,13months-disease-replicate_2,DG,DG
21926,20875,4920,6262,1476,13months-disease-replicate_2,CA2,CA2-Ex
21927,5424,4888,1627,1466,13months-disease-replicate_2,DG,DG
21928,5847,4879,1754,1463,13months-disease-replicate_2,DG,DG
21929,7210,4881,2163,1464,13months-disease-replicate_2,DG,DG
21931,9930,4900,2979,1470,13months-disease-replicate_2,DG,DG
21932,6289,4912,1886,1473,13months-disease-replicate_2,DG,DG
21933,7325,4909,2197,1472,13months-disease-replicate_2,Astro,Astro2
21934,6511,4912,1953,1473,13months-disease-replicate_2,DG,DG
21935,10330,4900,3099,1470,13months-disease-replicate_2,DG,DG
21936,9762,4901,2928,1470,13months-disease-replicate_2,DG,DG
21937,10614,4908,3184,1472,13months-disease-replicate_2,DG,DG
21938,12942,4910,3882,1473,13months-disease-replicate_2,Astro,Astro3
21939,6688,4909,2006,1472,13months-disease-replicate_2,DG,DG
21940,9644,4912,2893,1473,13months-disease-replicate_2,DG,DG
21941,7071,4910,2121,1473,13months-disease-replicate_2,DG,DG
21942,6196,4925,1858,1477,13months-disease-replicate_2,DG,DG
21943,7145,4935,2143,1480,13months-disease-replicate_2,DG,DG
21944,6439,4928,1931,1478,13months-disease-replicate_2,DG,DG
21945,21301,4926,6390,1477,13months-disease-replicate_2,CA3,CA3-Ex
21946,5907,4925,1772,1477,13months-disease-replicate_2,DG,DG
21947,6088,4927,1826,1478,13months-disease-replicate_2,DG,DG
21948,6362,4928,1908,1478,13months-disease-replicate_2,DG,DG
21949,11295,4925,3388,1477,13months-disease-replicate_2,DG,DG
21950,974,4924,292,1477,13months-disease-replicate_2,Astro,Astro1
21951,10240,4920,3072,1476,13months-disease-replicate_2,DG,DG
21952,10722,4923,3216,1476,13months-disease-replicate_2,DG,DG
21953,10809,4911,3242,1473,13months-disease-replicate_2,DG,DG
21954,11072,4935,3321,1480,13months-disease-replicate_2,DG,DG
21955,5558,4939,1667,1481,13months-disease-replicate_2,DG,DG
21956,8423,4932,2526,1479,13months-disease-replicate_2,Inh,Cnr1
21957,5789,4937,1736,1481,13months-disease-replicate_2,DG,DG
21958,9489,4931,2846,1479,13months-disease-replicate_2,DG,DG
21959,6598,4942,1979,1482,13months-disease-replicate_2,DG,DG
21960,6887,4945,2066,1483,13months-disease-replicate_2,DG,DG
21961,3345,4942,1003,1482,13months-disease-replicate_2,Micro,Micro2
21962,10428,4945,3128,1483,13months-disease-replicate_2,DG,DG
21963,8953,4946,2685,1483,13months-disease-replicate_2,Astro,Astro1
21964,20756,4955,6226,1486,13months-disease-replicate_2,CA3,CA3-Ex
21965,21094,4963,6328,1488,13months-disease-replicate_2,CA3,CA3-Ex
21966,11392,4944,3417,1483,13months-disease-replicate_2,DG,DG
21967,18786,4948,5635,1484,13months-disease-replicate_2,Astro,Astro1
21969,6004,4955,1801,1486,13months-disease-replicate_2,DG,DG
21970,18047,4946,5414,1483,13months-disease-replicate_2,Micro,Micro1
21971,17355,4955,5206,1486,13months-disease-replicate_2,OPC,OPC
21972,14313,4957,4293,1487,13months-disease-replicate_2,Astro,Astro2
21973,9876,4957,2962,1487,13months-disease-replicate_2,DG,DG
21974,10514,4961,3154,1488,13months-disease-replicate_2,DG,DG
21975,407,4955,122,1486,13months-disease-replicate_2,Astro,Astro1
21976,7252,4981,2175,1494,13months-disease-replicate_2,DG,DG
21977,9282,4961,2784,1488,13months-disease-replicate_2,DG,DG
21978,5695,4958,1708,1487,13months-disease-replicate_2,DG,DG
21979,11208,4960,3362,1488,13months-disease-replicate_2,DG,DG
21980,10159,4958,3047,1487,13months-disease-replicate_2,DG,DG
21981,6960,4962,2088,1488,13months-disease-replicate_2,DG,DG
21982,6809,4965,2042,1489,13months-disease-replicate_2,DG,DG
21983,9387,4969,2816,1490,13months-disease-replicate_2,DG,DG
21984,15312,4969,4593,1490,13months-disease-replicate_2,Endo,Endo2
