NAME,X,Y,X-scaled,Y-scaled,label,top_level_cell_type,sub_level_cell_type
30804,9801,2443,2940,732,13months-disease-replicate_1,CA3,CA3-Ex
30805,10826,2443,3247,732,13months-disease-replicate_1,CA3,CA3-Ex
30806,665,2450,199,735,13months-disease-replicate_1,DG,DG
30807,12413,2455,3723,736,13months-disease-replicate_1,CA3,CA3-Ex
30808,9429,2452,2828,735,13months-disease-replicate_1,CA3,CA3-Ex
30809,1253,2480,375,744,13months-disease-replicate_1,Endo,Endo2
30810,8835,2478,2650,743,13months-disease-replicate_1,Inh,Sst
30811,21257,2464,6377,739,13months-disease-replicate_1,CA2,CA2-Ex
30812,289,2465,86,739,13months-disease-replicate_1,DG,DG
30813,14038,2476,4211,742,13months-disease-replicate_1,Astro,Astro1
30814,1378,2472,413,741,13months-disease-replicate_1,Oligo,Oligo1
30815,10022,2485,3006,745,13months-disease-replicate_1,CA3,CA3-Ex
30816,11499,2506,3449,751,13months-disease-replicate_1,CA3,CA3-Ex
30818,15870,2485,4761,745,13months-disease-replicate_1,Oligo,Oligo1
30819,542,2492,162,747,13months-disease-replicate_1,DG,DG
30820,857,2486,257,745,13months-disease-replicate_1,DG,DG
30821,8508,2469,2552,740,13months-disease-replicate_1,CTX-Ex,CTX-Ex3
30822,12000,2491,3600,747,13months-disease-replicate_1,Astro,Astro2
30823,11252,2482,3375,744,13months-disease-replicate_1,CA3,CA3-Ex
30825,5750,2503,1725,750,13months-disease-replicate_1,CA3,CA3-Ex
30826,727,2499,218,749,13months-disease-replicate_1,DG,DG
30827,10629,2501,3188,750,13months-disease-replicate_1,Micro,Micro1
30828,961,2500,288,750,13months-disease-replicate_1,DG,DG
30829,10279,2503,3083,750,13months-disease-replicate_1,CA3,CA3-Ex
30830,21593,2501,6477,750,13months-disease-replicate_1,CA2,CA2-Ex
30831,5888,2509,1766,752,13months-disease-replicate_1,Oligo,Oligo2
30832,17759,2514,5327,754,13months-disease-replicate_1,Oligo,Oligo1
30833,6383,2509,1914,752,13months-disease-replicate_1,CA3,CA3-Ex
30834,21335,2508,6400,752,13months-disease-replicate_1,CTX-Ex,CTX-Ex2
30835,9867,2523,2960,756,13months-disease-replicate_1,CA3,CA3-Ex
30836,5972,2514,1791,754,13months-disease-replicate_1,Endo,Endo2
30837,1081,2520,324,756,13months-disease-replicate_1,DG,DG
30838,3496,2515,1048,754,13months-disease-replicate_1,Astro,Astro2
30839,6845,2513,2053,753,13months-disease-replicate_1,CA3,CA3-Ex
30840,21947,2520,6584,756,13months-disease-replicate_1,CTX-Ex,CTX-Ex3
30841,9125,2522,2737,756,13months-disease-replicate_1,CA3,CA3-Ex
30842,21811,2507,6543,752,13months-disease-replicate_1,CA3,CA3-Ex
30843,6072,2534,1821,760,13months-disease-replicate_1,CA3,CA3-Ex
30844,381,2530,114,759,13months-disease-replicate_1,DG,DG
30845,11110,2543,3333,762,13months-disease-replicate_1,CA3,CA3-Ex
30846,469,2531,140,759,13months-disease-replicate_1,DG,DG
30847,7904,2529,2371,758,13months-disease-replicate_1,CA3,CA3-Ex
30848,20164,2533,6049,759,13months-disease-replicate_1,Astro,Astro1
30849,10378,2531,3113,759,13months-disease-replicate_1,CA2,CA2-Ex
30850,4661,2535,1398,760,13months-disease-replicate_1,Astro,Astro1
30851,811,2547,243,764,13months-disease-replicate_1,DG,DG
30853,22283,2568,6684,770,13months-disease-replicate_1,CA3,CA3-Ex
30854,5415,2561,1624,768,13months-disease-replicate_1,Inh,Pvalb
30855,632,2555,189,766,13months-disease-replicate_1,DG,DG
30856,1193,2566,357,769,13months-disease-replicate_1,Oligo,Oligo1
30857,9435,2561,2830,768,13months-disease-replicate_1,Astro,Astro2
30858,12412,2568,3723,770,13months-disease-replicate_1,Endo,Endo1
30859,7587,2579,2276,773,13months-disease-replicate_1,CA3,CA3-Ex
30860,4408,2577,1322,773,13months-disease-replicate_1,Oligo,Oligo1
30861,947,2588,284,776,13months-disease-replicate_1,DG,DG
30862,209,2572,62,771,13months-disease-replicate_1,DG,DG
30864,9977,2604,2993,781,13months-disease-replicate_1,Astro,Astro1
30865,11263,2591,3378,777,13months-disease-replicate_1,CA3,CA3-Ex
30866,725,2591,217,777,13months-disease-replicate_1,DG,DG
30867,6616,2585,1984,775,13months-disease-replicate_1,CA3,CA3-Ex
30868,9633,2599,2889,779,13months-disease-replicate_1,CA3,CA3-Ex
30869,10851,2597,3255,779,13months-disease-replicate_1,CA3,CA3-Ex
30870,10113,2595,3033,778,13months-disease-replicate_1,CA3,CA3-Ex
30871,21466,2593,6439,777,13months-disease-replicate_1,CTX-Ex,CTX-Ex2
30872,6424,2595,1927,778,13months-disease-replicate_1,CTX-Ex,CTX-Ex2
30873,8147,2598,2444,779,13months-disease-replicate_1,Oligo,Oligo3
30874,21714,2593,6514,777,13months-disease-replicate_1,CA2,CA2-Ex
30875,16781,2599,5034,779,13months-disease-replicate_1,Oligo,Oligo1
30876,21536,2592,6460,777,13months-disease-replicate_1,CA3,CA3-Ex
30877,298,2599,89,779,13months-disease-replicate_1,DG,DG
30878,868,2603,260,780,13months-disease-replicate_1,DG,DG
30879,1042,2609,312,782,13months-disease-replicate_1,Astro,Astro2
30880,9539,2657,2861,797,13months-disease-replicate_1,CA3,CA3-Ex
30881,4358,2622,1307,786,13months-disease-replicate_1,Oligo,Oligo1
30882,13062,2607,3918,782,13months-disease-replicate_1,Astro,Astro2
30883,22120,2605,6636,781,13months-disease-replicate_1,CA3,CA3-Ex
30884,555,2608,166,782,13months-disease-replicate_1,DG,DG
30885,1296,2602,388,780,13months-disease-replicate_1,Astro,Astro2
30886,9309,2594,2792,778,13months-disease-replicate_1,CA3,CA3-Ex
30887,6837,2627,2051,788,13months-disease-replicate_1,CA3,CA3-Ex
30888,2380,2628,714,788,13months-disease-replicate_1,CA3,CA3-Ex
30889,7991,2613,2397,783,13months-disease-replicate_1,CA2,CA2-Ex
30890,18033,2625,5409,787,13months-disease-replicate_1,Astro,Astro1
30891,8230,2629,2469,788,13months-disease-replicate_1,CA3,CA3-Ex
30892,17734,2631,5320,789,13months-disease-replicate_1,Inh,Cnr1
30893,12913,2641,3873,792,13months-disease-replicate_1,Micro,Micro2
30894,9898,2662,2969,798,13months-disease-replicate_1,CA3,CA3-Ex
30895,21815,2671,6544,801,13months-disease-replicate_1,CA2,CA2-Ex
30896,377,2653,113,795,13months-disease-replicate_1,DG,DG
30897,8295,2678,2488,803,13months-disease-replicate_1,CA2,CA2-Ex
30898,21607,2669,6482,800,13months-disease-replicate_1,CA3,CA3-Ex
30899,470,2660,141,798,13months-disease-replicate_1,DG,DG
30900,21995,2675,6598,802,13months-disease-replicate_1,CA3,CA3-Ex
30901,8890,2661,2667,798,13months-disease-replicate_1,Oligo,Oligo1
30902,7462,2647,2238,794,13months-disease-replicate_1,CA2,CA2-Ex
30903,806,2661,241,798,13months-disease-replicate_1,DG,DG
30904,619,2674,185,802,13months-disease-replicate_1,DG,DG
30905,10296,2669,3088,800,13months-disease-replicate_1,CA3,CA3-Ex
30906,5930,2672,1779,801,13months-disease-replicate_1,CA3,CA3-Ex
30907,2107,2671,632,801,13months-disease-replicate_1,Inh,Cnr1
30908,713,2677,213,803,13months-disease-replicate_1,DG,DG
30909,6463,2688,1938,806,13months-disease-replicate_1,Endo,Endo1
30910,2672,2688,801,806,13months-disease-replicate_1,CA3,CA3-Ex
30911,172,2684,51,805,13months-disease-replicate_1,DG,DG
30912,908,2698,272,809,13months-disease-replicate_1,DG,DG
30914,21695,2719,6508,815,13months-disease-replicate_1,CA3,CA3-Ex
30915,3102,2675,930,802,13months-disease-replicate_1,Astro,Astro1
30916,7234,2708,2170,812,13months-disease-replicate_1,CA3,CA3-Ex
30917,8165,2727,2449,818,13months-disease-replicate_1,CA3,CA3-Ex
30918,9134,2694,2740,808,13months-disease-replicate_1,CA3,CA3-Ex
30919,5470,2708,1641,812,13months-disease-replicate_1,DG,DG
30920,295,2705,88,811,13months-disease-replicate_1,DG,DG
30921,1371,2708,411,812,13months-disease-replicate_1,Endo,Endo1
30922,7370,2710,2211,813,13months-disease-replicate_1,Astro,Astro2
30923,23,2712,6,813,13months-disease-replicate_1,DG,DG
30924,6385,2712,1915,813,13months-disease-replicate_1,CTX-Ex,CTX-Ex1
30925,19346,2716,5803,814,13months-disease-replicate_1,Astro,Astro2
30926,86,2723,25,816,13months-disease-replicate_1,DG,DG
30927,9371,2709,2811,812,13months-disease-replicate_1,CA3,CA3-Ex
30928,14355,2717,4306,815,13months-disease-replicate_1,Astro,Astro2
30929,20058,2718,6017,815,13months-disease-replicate_1,Inh,Sst
30930,3509,2717,1052,815,13months-disease-replicate_1,CA3,CA3-Ex
30932,6114,2719,1834,815,13months-disease-replicate_1,CA3,CA3-Ex
30933,9236,2704,2770,811,13months-disease-replicate_1,CA3,CA3-Ex
30934,11351,2725,3405,817,13months-disease-replicate_1,Endo,Endo1
30935,7568,2727,2270,818,13months-disease-replicate_1,CA3,CA3-Ex
30936,20380,2730,6114,819,13months-disease-replicate_1,Endo,Endo3
30937,8586,2721,2575,816,13months-disease-replicate_1,CTX-Ex,CTX-Ex1
30938,7968,2714,2390,814,13months-disease-replicate_1,CA3,CA3-Ex
30939,527,2729,158,818,13months-disease-replicate_1,DG,DG
30940,7759,2734,2327,820,13months-disease-replicate_1,CA3,CA3-Ex
30941,15850,2739,4755,821,13months-disease-replicate_1,Inh,Lamp5
30943,798,2737,239,821,13months-disease-replicate_1,DG,DG
30944,8450,2738,2535,821,13months-disease-replicate_1,CA2,CA2-Ex
30945,12928,2744,3878,823,13months-disease-replicate_1,Inh,Lamp5
30946,676,2753,202,825,13months-disease-replicate_1,DG,DG
30947,230,2742,69,822,13months-disease-replicate_1,DG,DG
30948,391,2745,117,823,13months-disease-replicate_1,DG,DG
30949,7963,2797,2388,839,13months-disease-replicate_1,CA2,CA2-Ex
30950,20048,2783,6014,834,13months-disease-replicate_1,Inh,Sst
30951,799,2797,239,839,13months-disease-replicate_1,DG,DG
30952,9240,2795,2772,838,13months-disease-replicate_1,CA2,CA2-Ex
30953,19656,2786,5896,835,13months-disease-replicate_1,OPC,OPC
30954,8479,2804,2543,841,13months-disease-replicate_1,CA3,CA3-Ex
30955,590,2801,177,840,13months-disease-replicate_1,DG,DG
30956,7877,2752,2363,825,13months-disease-replicate_1,CA2,CA2-Ex
30957,482,2794,144,838,13months-disease-replicate_1,DG,DG
30958,8051,2775,2415,832,13months-disease-replicate_1,CA2,CA2-Ex
30959,9379,2814,2813,844,13months-disease-replicate_1,CA3,CA3-Ex
30960,242,2806,72,841,13months-disease-replicate_1,DG,DG
30961,14936,2807,4480,842,13months-disease-replicate_1,Micro,Micro2
30962,972,2795,291,838,13months-disease-replicate_1,Inh,Lamp5
30963,6477,2822,1943,846,13months-disease-replicate_1,CA3,CA3-Ex
30964,324,2808,97,842,13months-disease-replicate_1,DG,DG
30965,12896,2816,3868,844,13months-disease-replicate_1,Inh,Sst
30966,397,2823,119,846,13months-disease-replicate_1,DG,DG
30967,21926,2809,6577,842,13months-disease-replicate_1,CA3,CA3-Ex
30968,3514,2821,1054,846,13months-disease-replicate_1,CA3,CA3-Ex
30969,7782,2830,2334,849,13months-disease-replicate_1,CA3,CA3-Ex
30970,22239,2777,6671,833,13months-disease-replicate_1,CA3,CA3-Ex
30971,142,2817,42,845,13months-disease-replicate_1,DG,DG
30972,21537,2826,6461,847,13months-disease-replicate_1,CTX-Ex,CTX-Ex2
30973,11336,2828,3400,848,13months-disease-replicate_1,Oligo,Oligo1
30975,8279,2822,2483,846,13months-disease-replicate_1,CA3,CA3-Ex
30976,8833,2839,2649,851,13months-disease-replicate_1,CA3,CA3-Ex
30977,14799,2833,4439,849,13months-disease-replicate_1,Astro,Astro2
30978,21800,2830,6540,849,13months-disease-replicate_1,CA3,CA3-Ex
30979,7647,2852,2294,855,13months-disease-replicate_1,CA3,CA3-Ex
30980,1253,2835,375,850,13months-disease-replicate_1,Inh,Pvalb
30981,672,2853,201,855,13months-disease-replicate_1,DG,DG
30982,7341,2840,2202,852,13months-disease-replicate_1,CA3,CA3-Ex
30983,8660,2858,2598,857,13months-disease-replicate_1,CA3,CA3-Ex
30985,22085,2834,6625,850,13months-disease-replicate_1,CA3,CA3-Ex
30986,2271,2861,681,858,13months-disease-replicate_1,Oligo,Oligo1
30987,10055,2833,3016,849,13months-disease-replicate_1,CA3,CA3-Ex
30988,768,2867,230,860,13months-disease-replicate_1,DG,DG
30989,16854,2856,5056,856,13months-disease-replicate_1,Oligo,Oligo1
30990,9067,2863,2720,858,13months-disease-replicate_1,Endo,Endo2
30991,260,2873,78,861,13months-disease-replicate_1,DG,DG
30992,490,2868,147,860,13months-disease-replicate_1,DG,DG
30993,21696,2861,6508,858,13months-disease-replicate_1,CA3,CA3-Ex
30994,3007,2863,902,858,13months-disease-replicate_1,CA3,CA3-Ex
30995,8960,2876,2688,862,13months-disease-replicate_1,CA3,CA3-Ex
30996,8489,2892,2546,867,13months-disease-replicate_1,CA3,CA3-Ex
30997,6141,2893,1842,867,13months-disease-replicate_1,CA3,CA3-Ex
30998,17503,2882,5250,864,13months-disease-replicate_1,Micro,Micro1
30999,7939,2887,2381,866,13months-disease-replicate_1,CA2,CA2-Ex
31000,8045,2901,2413,870,13months-disease-replicate_1,Endo,Endo1
31001,2153,2890,645,867,13months-disease-replicate_1,Oligo,Oligo1
31002,19052,2892,5715,867,13months-disease-replicate_1,SMC,S3
31003,34,2866,10,859,13months-disease-replicate_1,DG,DG
31004,3596,2891,1078,867,13months-disease-replicate_1,Micro,Micro1
31005,10959,2894,3287,868,13months-disease-replicate_1,SMC,S2
31006,325,2905,97,871,13months-disease-replicate_1,DG,DG
31007,8339,2904,2501,871,13months-disease-replicate_1,CA3,CA3-Ex
31008,9917,2909,2975,872,13months-disease-replicate_1,CA3,CA3-Ex
31009,6607,2915,1982,874,13months-disease-replicate_1,CA3,CA3-Ex
31010,22284,2950,6685,885,13months-disease-replicate_1,CA3,CA3-Ex
31011,6449,2925,1934,877,13months-disease-replicate_1,CA3,CA3-Ex
31012,200,2921,60,876,13months-disease-replicate_1,DG,DG
31013,117,2908,35,872,13months-disease-replicate_1,DG,DG
31014,406,2916,121,874,13months-disease-replicate_1,DG,DG
31016,1979,2904,593,871,13months-disease-replicate_1,Inh,Pvalb_Nog
31017,3683,2926,1104,877,13months-disease-replicate_1,Astro,Astro2
31018,10235,2925,3070,877,13months-disease-replicate_1,Inh,Lamp5
31019,1857,2921,557,876,13months-disease-replicate_1,DG,DG
31020,5678,2924,1703,877,13months-disease-replicate_1,Micro,Micro2
31021,581,2924,174,877,13months-disease-replicate_1,DG,DG
31022,9227,2941,2768,882,13months-disease-replicate_1,CA3,CA3-Ex
31023,21360,2921,6408,876,13months-disease-replicate_1,CA2,CA2-Ex
31024,5586,2936,1675,880,13months-disease-replicate_1,Inh,Cnr1
31025,14870,2943,4461,882,13months-disease-replicate_1,Endo,Endo1
31027,708,2943,212,882,13months-disease-replicate_1,DG,DG
31028,5190,2948,1557,884,13months-disease-replicate_1,CTX-Ex,CTX-Ex2
31029,21819,2949,6545,884,13months-disease-replicate_1,CA3,CA3-Ex
31030,22145,2952,6643,885,13months-disease-replicate_1,CA3,CA3-Ex
31031,9578,2960,2873,888,13months-disease-replicate_1,CA3,CA3-Ex
31032,2773,2961,831,888,13months-disease-replicate_1,Inh,Cnr1
31033,16433,2957,4929,887,13months-disease-replicate_1,Oligo,Oligo3
31034,475,2968,142,890,13months-disease-replicate_1,DG,DG
31035,1546,2942,463,882,13months-disease-replicate_1,Inh,Cnr1
31036,10080,2952,3024,885,13months-disease-replicate_1,CA3,CA3-Ex
31037,3838,2927,1151,878,13months-disease-replicate_1,CA3,CA3-Ex
31039,2093,2967,627,890,13months-disease-replicate_1,DG,DG
31040,7272,2957,2181,887,13months-disease-replicate_1,CA3,CA3-Ex
31041,14241,2960,4272,888,13months-disease-replicate_1,Inh,Cnr1
31042,89,2981,26,894,13months-disease-replicate_1,DG,DG
31043,3056,2957,916,887,13months-disease-replicate_1,Astro,Astro1
31044,5911,2986,1773,895,13months-disease-replicate_1,CA3,CA3-Ex
31045,7403,2974,2220,892,13months-disease-replicate_1,CA3,CA3-Ex
31046,21996,2992,6598,897,13months-disease-replicate_1,CA3,CA3-Ex
31047,7082,2971,2124,891,13months-disease-replicate_1,CA3,CA3-Ex
31048,9117,2982,2735,894,13months-disease-replicate_1,CA3,CA3-Ex
31049,2205,2987,661,896,13months-disease-replicate_1,DG,DG
31050,8845,2984,2653,895,13months-disease-replicate_1,CA3,CA3-Ex
31051,11904,2981,3571,894,13months-disease-replicate_1,Oligo,Oligo1
31052,21613,2986,6483,895,13months-disease-replicate_1,CA3,CA3-Ex
31053,8721,2989,2616,896,13months-disease-replicate_1,CA3,CA3-Ex
31054,7575,2991,2272,897,13months-disease-replicate_1,CA3,CA3-Ex
31056,21694,2996,6508,898,13months-disease-replicate_1,CA3,CA3-Ex
31057,353,3005,105,901,13months-disease-replicate_1,DG,DG
31058,23,3028,6,908,13months-disease-replicate_1,DG,DG
31059,8373,3005,2511,901,13months-disease-replicate_1,CA3,CA3-Ex
31060,238,3011,71,903,13months-disease-replicate_1,DG,DG
31061,2386,3010,715,903,13months-disease-replicate_1,DG,DG
31062,10019,3034,3005,910,13months-disease-replicate_1,CA3,CA3-Ex
31063,6978,3023,2093,906,13months-disease-replicate_1,CA2,CA2-Ex
31064,2296,3019,688,905,13months-disease-replicate_1,DG,DG
31065,10250,3024,3075,907,13months-disease-replicate_1,Inh,Sst
31066,8524,3024,2557,907,13months-disease-replicate_1,CA3,CA3-Ex
31067,1816,3019,544,905,13months-disease-replicate_1,DG,DG
31068,2602,3029,780,908,13months-disease-replicate_1,Astro,Astro1
31069,3284,3014,985,904,13months-disease-replicate_1,Inh,Pvalb
31070,597,3043,179,912,13months-disease-replicate_1,DG,DG
31071,6264,3027,1879,908,13months-disease-replicate_1,CA3,CA3-Ex
31072,7736,3031,2320,909,13months-disease-replicate_1,CA2,CA2-Ex
31073,1653,3041,495,912,13months-disease-replicate_1,DG,DG
31074,16480,3045,4944,913,13months-disease-replicate_1,Endo,Endo1
31076,14116,3049,4234,914,13months-disease-replicate_1,Micro,Micro1
31077,1909,3037,572,911,13months-disease-replicate_1,DG,DG
31078,6788,3057,2036,917,13months-disease-replicate_1,Micro,Micro1
31079,8108,3035,2432,910,13months-disease-replicate_1,CA3,CA3-Ex
31080,2443,3056,732,916,13months-disease-replicate_1,DG,DG
31081,5448,3069,1634,920,13months-disease-replicate_1,Oligo,Oligo1
31082,1996,3050,598,915,13months-disease-replicate_1,DG,DG
31083,1739,3060,521,918,13months-disease-replicate_1,DG,DG
31084,3813,3051,1143,915,13months-disease-replicate_1,CA3,CA3-Ex
31085,7291,3059,2187,917,13months-disease-replicate_1,CA3,CA3-Ex
31086,14884,3066,4465,919,13months-disease-replicate_1,Micro,Micro1
31087,5658,3082,1697,924,13months-disease-replicate_1,Inh,Sst
31088,2515,3067,754,920,13months-disease-replicate_1,DG,DG
31089,518,3077,155,923,13months-disease-replicate_1,DG,DG
31090,16412,3076,4923,922,13months-disease-replicate_1,Inh,Cnr1
31091,4770,3066,1431,919,13months-disease-replicate_1,Oligo,Oligo1
31092,15770,3070,4731,921,13months-disease-replicate_1,OPC,OPC
31093,2117,3067,635,920,13months-disease-replicate_1,DG,DG
31094,21754,3074,6526,922,13months-disease-replicate_1,CA3,CA3-Ex
31095,3156,3082,946,924,13months-disease-replicate_1,Astro,Astro2
31096,431,3076,129,922,13months-disease-replicate_1,DG,DG
31097,9714,3077,2914,923,13months-disease-replicate_1,OPC,OPC
31098,2751,3076,825,922,13months-disease-replicate_1,Astro,Astro1
31099,1221,3087,366,926,13months-disease-replicate_1,DG,DG
31100,3587,3084,1076,925,13months-disease-replicate_1,Inh,Cnr1
31101,1553,3084,465,925,13months-disease-replicate_1,DG,DG
31102,1423,3079,426,923,13months-disease-replicate_1,DG,DG
31103,17489,3094,5246,928,13months-disease-replicate_1,Oligo,Oligo1
31104,17074,3097,5122,929,13months-disease-replicate_1,Astro,Astro1
31105,104,3087,31,926,13months-disease-replicate_1,DG,DG
31106,7026,3108,2107,932,13months-disease-replicate_1,CA3,CA3-Ex
31107,9021,3099,2706,929,13months-disease-replicate_1,CTX-Ex,CTX-Ex2
31108,21875,3090,6562,927,13months-disease-replicate_1,CA3,CA3-Ex
31109,1305,3099,391,929,13months-disease-replicate_1,DG,DG
31110,8914,3112,2674,933,13months-disease-replicate_1,Oligo,Oligo1
31111,2653,3104,795,931,13months-disease-replicate_1,DG,DG
31112,3874,3100,1162,930,13months-disease-replicate_1,Oligo,Oligo1
31113,334,3107,100,932,13months-disease-replicate_1,DG,DG
31114,2266,3116,679,934,13months-disease-replicate_1,DG,DG
31115,2892,3116,867,934,13months-disease-replicate_1,DG,DG
31116,1142,3122,342,936,13months-disease-replicate_1,DG,DG
31117,3219,3120,965,936,13months-disease-replicate_1,Astro,Astro1
31118,19678,3122,5903,936,13months-disease-replicate_1,Micro,Micro1
31119,1849,3126,554,937,13months-disease-replicate_1,DG,DG
31121,7126,3124,2137,937,13months-disease-replicate_1,CA3,CA3-Ex
31122,263,3131,78,939,13months-disease-replicate_1,DG,DG
31123,8720,3138,2616,941,13months-disease-replicate_1,Inh,Pvalb
31124,3017,3111,905,933,13months-disease-replicate_1,Inh,Lamp5
31125,2562,3129,768,938,13months-disease-replicate_1,DG,DG
31126,2818,3115,845,934,13months-disease-replicate_1,Astro,Astro1
31127,2444,3140,733,942,13months-disease-replicate_1,DG,DG
31128,2171,3134,651,940,13months-disease-replicate_1,DG,DG
31129,2362,3136,708,940,13months-disease-replicate_1,DG,DG
31130,191,3129,57,938,13months-disease-replicate_1,DG,DG
31131,9893,3143,2967,942,13months-disease-replicate_1,CA2,CA2-Ex
31132,3297,3130,989,939,13months-disease-replicate_1,CTX-Ex,CTX-Ex2
31133,7747,3180,2324,954,13months-disease-replicate_1,CA2,CA2-Ex
31134,11220,3147,3366,944,13months-disease-replicate_1,Astro,Astro2
31135,2045,3144,613,943,13months-disease-replicate_1,DG,DG
31136,9382,3156,2814,946,13months-disease-replicate_1,Oligo,Oligo1
31137,6216,3144,1864,943,13months-disease-replicate_1,Micro,Micro1
31138,9671,3153,2901,945,13months-disease-replicate_1,Astro,Astro1
31139,850,3177,255,953,13months-disease-replicate_1,Oligo,Oligo1
31140,4790,3157,1437,947,13months-disease-replicate_1,CTX-Ex,CTX-Ex3
31141,16454,3160,4936,948,13months-disease-replicate_1,Inh,Pvalb_Nog
31142,1949,3159,584,947,13months-disease-replicate_1,DG,DG
31143,395,3155,118,946,13months-disease-replicate_1,DG,DG
31144,19044,3164,5713,949,13months-disease-replicate_1,Astro,Astro1
31145,5134,3175,1540,952,13months-disease-replicate_1,Oligo,Oligo3
31146,17956,3170,5386,951,13months-disease-replicate_1,OPC,OPC
31147,21649,3198,6494,959,13months-disease-replicate_1,CA2,CA2-Ex
31148,21484,3170,6445,951,13months-disease-replicate_1,CA2,CA2-Ex
31149,2660,3173,798,951,13months-disease-replicate_1,DG,DG
31150,10604,3176,3181,952,13months-disease-replicate_1,Astro,Astro1
31151,21990,3156,6597,946,13months-disease-replicate_1,CA2,CA2-Ex
31152,6668,3160,2000,948,13months-disease-replicate_1,CTX-Ex,CTX-Ex1
31153,1717,3178,515,953,13months-disease-replicate_1,DG,DG
31154,5360,3190,1608,957,13months-disease-replicate_1,CTX-Ex,CTX-Ex2
31155,21782,3184,6534,955,13months-disease-replicate_1,CA3,CA3-Ex
31156,3414,3179,1024,953,13months-disease-replicate_1,Oligo,Oligo1
31157,7213,3189,2163,956,13months-disease-replicate_1,CA3,CA3-Ex
31158,1284,3188,385,956,13months-disease-replicate_1,DG,DG
31159,1535,3183,460,954,13months-disease-replicate_1,DG,DG
31160,2528,3207,758,962,13months-disease-replicate_1,DG,DG
31161,2815,3196,844,958,13months-disease-replicate_1,DG,DG
31162,22303,3178,6690,953,13months-disease-replicate_1,CA3,CA3-Ex
31163,16773,3190,5031,957,13months-disease-replicate_1,Astro,Astro1
31164,48,3185,14,955,13months-disease-replicate_1,DG,DG
31165,469,3197,140,959,13months-disease-replicate_1,DG,DG
31166,1072,3190,321,957,13months-disease-replicate_1,DG,DG
31167,3109,3187,932,956,13months-disease-replicate_1,DG,DG
31168,7411,3201,2223,960,13months-disease-replicate_1,Oligo,Oligo1
31169,1375,3201,412,960,13months-disease-replicate_1,DG,DG
31170,2941,3200,882,960,13months-disease-replicate_1,DG,DG
31171,3265,3202,979,960,13months-disease-replicate_1,DG,DG
31172,1633,3189,489,956,13months-disease-replicate_1,DG,DG
31173,1806,3217,541,965,13months-disease-replicate_1,DG,DG
31174,351,3217,105,965,13months-disease-replicate_1,DG,DG
31175,1462,3200,438,960,13months-disease-replicate_1,DG,DG
31176,2124,3207,637,962,13months-disease-replicate_1,DG,DG
31177,2218,3208,665,962,13months-disease-replicate_1,DG,DG
31178,164,3213,49,963,13months-disease-replicate_1,DG,DG
31179,18839,3216,5651,964,13months-disease-replicate_1,Endo,Endo1
31180,3932,3217,1179,965,13months-disease-replicate_1,Astro,Astro3
31181,2668,3235,800,970,13months-disease-replicate_1,DG,DG
31182,6200,3234,1860,970,13months-disease-replicate_1,Oligo,Oligo1
31183,939,3225,281,967,13months-disease-replicate_1,DG,DG
31184,3337,3231,1001,969,13months-disease-replicate_1,DG,DG
31185,1185,3234,355,970,13months-disease-replicate_1,DG,DG
31186,2420,3248,726,974,13months-disease-replicate_1,DG,DG
31187,3539,3233,1061,969,13months-disease-replicate_1,DG,DG
31188,1917,3246,575,973,13months-disease-replicate_1,DG,DG
31189,2312,3243,693,972,13months-disease-replicate_1,DG,DG
31190,4356,3228,1306,968,13months-disease-replicate_1,Oligo,Oligo1
31191,2038,3251,611,975,13months-disease-replicate_1,DG,DG
31192,3185,3241,955,972,13months-disease-replicate_1,DG,DG
31193,20174,3234,6052,970,13months-disease-replicate_1,OPC,OPC
31194,21948,3254,6584,976,13months-disease-replicate_1,CA2,CA2-Ex
31195,1008,3255,302,976,13months-disease-replicate_1,DG,DG
31196,17622,3251,5286,975,13months-disease-replicate_1,SMC,S1
31197,3036,3246,910,973,13months-disease-replicate_1,DG,DG
31198,2759,3253,827,975,13months-disease-replicate_1,DG,DG
31199,15189,3273,4556,981,13months-disease-replicate_1,Astro,Astro2
31200,3731,3264,1119,979,13months-disease-replicate_1,Micro,Micro3
31201,6816,3253,2044,975,13months-disease-replicate_1,CA3,CA3-Ex
31202,273,3278,81,983,13months-disease-replicate_1,DG,DG
31203,12437,3257,3731,977,13months-disease-replicate_1,Inh,Cnr1
31204,1583,3279,474,983,13months-disease-replicate_1,DG,DG
31205,21747,3299,6524,989,13months-disease-replicate_1,CA3,CA3-Ex
31206,21347,3278,6404,983,13months-disease-replicate_1,Oligo,Oligo1
31207,9763,3274,2928,982,13months-disease-replicate_1,CA3,CA3-Ex
31208,863,3283,258,984,13months-disease-replicate_1,DG,DG
31209,3871,3279,1161,983,13months-disease-replicate_1,OPC,OPC
31210,1278,3288,383,986,13months-disease-replicate_1,DG,DG
31211,2893,3282,867,984,13months-disease-replicate_1,DG,DG
31212,1115,3287,334,986,13months-disease-replicate_1,DG,DG
31213,3270,3289,981,986,13months-disease-replicate_1,DG,DG
31214,52,3294,15,988,13months-disease-replicate_1,DG,DG
31215,8556,3292,2566,987,13months-disease-replicate_1,Astro,Astro2
31216,6970,3292,2091,987,13months-disease-replicate_1,CA3,CA3-Ex
31217,1688,3288,506,986,13months-disease-replicate_1,DG,DG
31218,4519,3302,1355,990,13months-disease-replicate_1,OPC,OPC
